PID,PartnerId,TcinId,Color,colorName,Size,DepartmentIds,ClassIds
PID-35WYLZ,25129,95048317,Multicolored,Multicolor,Small,222,
PID-35WYLZ,25129,95048318,Multicolored,Multicolor,Medium,222,
PID-35WYLZ,25129,95048316,Multicolored,Multicolor,X Small,222,
PID-35WYYZ,33892,95048881,Pink,Pink,Medium,222,
PID-35WYYZ,33892,95048883,Pink,Pink,X Large,222,
PID-35WYYZ,33892,95048880,Pink,Pink,Small,222,
PID-35WYYZ,33892,95048879,Pink,Pink,X Small,222,
PID-35WYYZ,33892,95048884,Pink,Pink,XX Large,222,
PID-35WYYZ,33892,95048882,Pink,Pink,Large,222,
PID-35YXZ9,25129,94755757,Purple,Purple,Medium Plus,222,
PID-35YXZ9,25129,94755754,Purple,Purple,Medium,222,
PID-35YXZ9,25129,94755758,Purple,Purple,Large Plus,222,
PID-35YXZ9,25129,94755755,Purple,Purple,Large,222,
PID-35YXZ9,25129,94755756,Purple,Purple,X Large,222,
PID-35YXZ9,25129,94755759,Purple,Purple,X Large Plus,222,
PID-35YXZ9,25129,94755752,Purple,Purple,X Small,222,
PID-35YXZ9,25129,94755753,Purple,Purple,Small,222,
PID-448EW0,6243,94468589,Blue,Blue,X Small,222,7
PID-448EW0,6243,94468543,White,White,XX Large,222,7
PID-448EW0,6243,94468541,White,White,Large,222,7
PID-448EW0,6243,94468542,White,White,X Large,222,7
PID-448EW0,6243,94468594,Blue,Blue,XX Large,222,7
PID-448EW0,6243,94468540,White,White,Medium,222,7
PID-448EW0,6243,94468592,Blue,Blue,Large,222,7
PID-448EW0,6243,94468593,Blue,Blue,X Large,222,7
PID-448EW0,6243,94468590,Blue,Blue,Small,222,7
PID-448EW0,6243,94468591,Blue,Blue,Medium,222,7
PID-448EW0,6243,94468538,White,White,X Small,222,7
PID-448EW0,6243,94468539,White,White,Small,222,7
PID-44G0PZ,33892,94873354,Off-White,Off-White,Small,222,
PID-44G0PZ,33892,94873358,Off-White,Off-White,Medium Plus,222,
PID-44G0PZ,33892,94873353,Off-White,Off-White,X Small,222,
PID-44G0PZ,33892,94873355,Off-White,Off-White,Medium,222,
PID-44G0PZ,33892,94873360,Off-White,Off-White,X Large Plus,222,
PID-44G0PZ,33892,94873357,Off-White,Off-White,X Large,222,
PID-44G0PZ,33892,94873356,Off-White,Off-White,Large,222,
PID-44G0PZ,33892,94873359,Off-White,Off-White,Large Plus,222,
PID-44LLRE,3225,95048266,Purple,Purple,Large,222,
PID-44LLRE,3225,95048265,Purple,Purple,Medium,222,
PID-44LLRE,3225,95048263,Purple,Purple,X Small,222,
PID-44LLRE,3225,95048264,Purple,Purple,Small,222,
PID-44LLRE,3225,95048269,Purple,Purple,Large Plus,222,
PID-44LLRE,3225,95048270,Purple,Purple,X Large Plus,222,
PID-44LLRE,3225,95048268,Purple,Purple,Medium Plus,222,
PID-44LLRE,3225,95048267,Purple,Purple,X Large,222,
PID-44LLWE,3225,95048188,Black,Black,Large,222,
PID-44LLWE,3225,95048189,Black,Black,X Large,222,
PID-44LLWE,3225,1007002418,Black,Black,XX Large,222,
PID-44LLWE,3225,95048185,Black,Black,X Small,222,
PID-44LLWE,3225,95048186,Black,Black,Small,222,
PID-44LLWE,3225,95048187,Black,Black,Medium,222,
PID-44P334,25129,94755401,Multicolored,Multicolor,X Large Plus,222,
PID-44P334,25129,94755398,Multicolored,Multicolor,Large,222,
PID-44P334,25129,94755397,Multicolored,Multicolor,Medium,222,
PID-44P334,25129,94755400,Multicolored,Multicolor,Large Plus,222,
PID-44P334,25129,94755399,Multicolored,Multicolor,X Large,222,
PID-44P334,25129,94755396,Multicolored,Multicolor,Small,222,
PID-44P334,25129,94755395,Multicolored,Multicolor,X Small,222,
PID-44P334,25129,1003763783,Multicolored,Multicolor,Medium Plus,222,
PID-44PPR3,6613,94803043,Blue,Blue,Small,222,
PID-44PPR3,6613,94803044,Blue,Blue,Medium,222,
PID-44PPR3,6613,94803042,Blue,Blue,X Small,222,
PID-44PPR3,6613,94803047,Blue,Blue,XX Large,222,
PID-44PPR3,6613,94803045,Blue,Blue,Large,222,
PID-44PPR3,6613,94803046,Blue,Blue,X Large,222,
PID-44PYY9,33892,94755699,Black,Black,Medium,222,
PID-44PYY9,33892,94755698,Black,Black,Small,222,
PID-44PYY9,33892,94755701,Black,Black,X Large,222,
PID-44PYY9,33892,94755700,Black,Black,Large,222,
PID-44PYY9,33892,94755697,Black,Black,X Small,222,
PID-44PYY9,33892,94755702,Black,Black,XX Large,222,
PID-44WYP7,33892,1007002420,Multicolored,Multicolor,Large,222,
PID-44WYP7,33892,95048197,Multicolored,Multicolor,Medium,222,
PID-44WYP7,33892,95048196,Multicolored,Multicolor,Small,222,
PID-44WYP7,33892,95048195,Multicolored,Multicolor,X Small,222,
PID-44WYP7,33892,95048199,Multicolored,Multicolor,XX Large,222,
PID-44WYP7,33892,95048198,Multicolored,Multicolor,X Large,222,
PID-44X55R,43014,95099090,Green,Green,XX Large,38;222,
PID-44X55R,43014,95099089,Green,Green,X Large,38;222,
PID-44X55R,43014,95099085,Green,Green,X Small,38;222,
PID-44X55R,43014,95099088,Green,Green,Large,38;222,
PID-44X55R,43014,95099249,Black,Black,Small,38;222,
PID-44X55R,43014,95099087,Green,Green,Medium,38;222,
PID-44X55R,43014,95099248,Black,Black,X Small,38;222,
PID-44X55R,43014,95099252,Black,Black,XX Large,38;222,
PID-44X55R,43014,95099251,Black,Black,Large,38;222,
PID-44X55R,43014,95099086,Green,Green,Small,38;222,
PID-44X55R,43014,95099250,Black,Black,Medium,38;222,
PID-44X55R,43014,1007801609,Black,Black,X Large,38;222,
PID-44ZEMK,,,,,,,
PID-5422RP,3225,1007002426,Multicolored,Multicolor,Medium Plus,222,
PID-5422RP,3225,95048306,Multicolored,Multicolor,Large,222,
PID-5422RP,3225,95048307,Multicolored,Multicolor,X Large,222,
PID-5422RP,3225,95048308,Multicolored,Multicolor,Large Plus,222,
PID-5422RP,3225,95048309,Multicolored,Multicolor,X Large Plus,222,
PID-5422RP,3225,95048303,Multicolored,Multicolor,X Small,222,
PID-5422RP,3225,95048304,Multicolored,Multicolor,Small,222,
PID-5422RP,3225,95048305,Multicolored,Multicolor,Medium,222,
PID-5422WP,3225,1007002424,Pink,Pink,X Large,222,
PID-5422WP,3225,95048287,Pink,Pink,Medium,222,
PID-5422WP,3225,95048288,Pink,Pink,Large,222,
PID-5422WP,3225,95048289,Pink,Pink,XX Large,222,
PID-5422WP,3225,95048285,Pink,Pink,X Small,222,
PID-5422WP,3225,95048286,Pink,Pink,Small,222,
PID-543K7K,33892,94873330,Blue,Blue,XX Large,222,
PID-543K7K,33892,94873329,Blue,Blue,X Large,222,
PID-543K7K,33892,94873326,Blue,Blue,Small,222,
PID-543K7K,33892,94873325,Blue,Blue,X Small,222,
PID-543K7K,33892,94873328,Blue,Blue,Large,222,
PID-543K7K,33892,94873327,Blue,Blue,Medium,222,
PID-546EPY,,,,,,,
PID-54703K,3225,94873256,Multicolored,Multicolor,X Small,222,
PID-54703K,3225,94873258,Multicolored,Multicolor,Medium,222,
PID-54703K,3225,94873423,Red,Red,Small,222,
PID-54703K,3225,94873257,Multicolored,Multicolor,Small,222,
PID-54703K,3225,94873422,Red,Red,X Small,222,
PID-54703K,3225,94873263,Multicolored,Multicolor,X Large Plus,222,
PID-54703K,3225,94873262,Multicolored,Multicolor,Large Plus,222,
PID-54703K,3225,94873429,Red,Red,X Large Plus,222,
PID-54703K,3225,94873428,Red,Red,Large Plus,222,
PID-54703K,3225,94873425,Red,Red,Large,222,
PID-54703K,3225,94873259,Multicolored,Multicolor,Large,222,
PID-54703K,3225,94873424,Red,Red,Medium,222,
PID-54703K,3225,94873427,Red,Red,Medium Plus,222,
PID-54703K,3225,94873426,Red,Red,X Large,222,
PID-54703K,3225,95048878,Blue,Blue,X Large Plus,222,
PID-54703K,3225,95048874,Blue,Blue,Large,222,
PID-54703K,3225,95048875,Blue,Blue,X Large,222,
PID-54703K,3225,95048876,Blue,Blue,Medium Plus,222,
PID-54703K,3225,95048877,Blue,Blue,Large Plus,222,
PID-54703K,3225,95048871,Blue,Blue,X Small,222,
PID-54703K,3225,94873261,Multicolored,Multicolor,Medium Plus,222,
PID-54703K,3225,95048872,Blue,Blue,Small,222,
PID-54703K,3225,94873260,Multicolored,Multicolor,X Large,222,
PID-54703K,3225,95048873,Blue,Blue,Medium,222,
PID-547883,33892,94755676,Pink,Pink,XX Large,222,
PID-547883,33892,1003764619,Pink,Pink,X Small,222,
PID-547883,33892,94755673,Pink,Pink,Medium,222,
PID-547883,33892,94755672,Pink,Pink,Small,222,
PID-547883,33892,94755675,Pink,Pink,X Large,222,
PID-547883,33892,94755674,Pink,Pink,Large,222,
PID-547GZ0,6613,94803049,Pink,Pink,Small,222,
PID-547GZ0,6613,94803050,Pink,Pink,Medium,222,
PID-547GZ0,6613,94803051,Pink,Pink,Large,222,
PID-547GZ0,6613,94803052,Pink,Pink,X Large,222,
PID-547GZ0,6613,94803053,Pink,Pink,XX Large,222,
PID-547GZ0,6613,94803048,Pink,Pink,X Small,222,
PID-547M28,3225,95294500,Multicolored,Multicolor,X Small,222,
PID-547M28,3225,1010423891,Multicolored,Multicolor,Large,222,
PID-547M28,3225,1010423892,Multicolored,Multicolor,XX Large,222,
PID-547M28,3225,1010423890,Multicolored,Multicolor,Small,222,
PID-547M28,3225,94755545,Multicolored,Multicolor,Large,222,
PID-547M28,3225,94755544,Multicolored,Multicolor,Medium,222,
PID-547M28,3225,94755536,Multicolored,Multicolor,X Small,222,
PID-547M28,3225,94755547,Multicolored,Multicolor,XX Large,222,
PID-547M28,3225,94755546,Multicolored,Multicolor,X Large,222,
PID-547M28,3225,94755541,Multicolored,Multicolor,XX Large,222,
PID-547M28,3225,94755540,Multicolored,Multicolor,X Large,222,
PID-547M28,3225,94755543,Multicolored,Multicolor,Small,222,
PID-547M28,3225,94755542,Multicolored,Multicolor,X Small,222,
PID-547M28,3225,95294502,Multicolored,Multicolor,X Large,222,
PID-547M28,3225,95294501,Multicolored,Multicolor,Medium,222,
PID-547M28,3225,94755538,Multicolored,Multicolor,Medium,222,
PID-547M28,3225,94755537,Multicolored,Multicolor,Small,222,
PID-547M28,3225,94755539,Multicolored,Multicolor,Large,222,
PID-54855G,25129,94755581,Purple,Purple,X Small,222,
PID-54855G,25129,94755583,Purple,Purple,Medium,222,
PID-54855G,25129,94755582,Purple,Purple,Small,222,
PID-54RLWM,6243,95099265,Purple,Purple,Small,222,
PID-54RLWM,6243,95099268,Purple,Purple,X Large,222,
PID-54RLWM,6243,95099269,Purple,Purple,XX Large,222,
PID-54RLWM,6243,95099264,Purple,Purple,X Small,222,
PID-54RLWM,6243,95099267,Purple,Purple,Large,222,
PID-54RLWM,6243,95099266,Purple,Purple,Medium,222,
PID-54RRL7,,,,,,,
PID-54RYWZ,33892,95048770,Red,Red,X Large,222,
PID-54RYWZ,33892,95048771,Red,Red,Medium Plus,222,
PID-54RYWZ,33892,95048768,Red,Red,Medium,222,
PID-54RYWZ,33892,95048766,Red,Red,X Small,222,
PID-54RYWZ,33892,95048769,Red,Red,Large,222,
PID-54RYWZ,33892,95048767,Red,Red,Small,222,
PID-54RYWZ,33892,95048772,Red,Red,Large Plus,222,
PID-54RYWZ,33892,95048773,Red,Red,X Large Plus,222,
PID-54W871,33892,95048180,Purple,Purple,X Small,222,
PID-54W871,33892,95048181,Purple,Purple,Medium,222,
PID-54W871,33892,95048182,Purple,Purple,Large,222,
PID-54W871,33892,95048183,Purple,Purple,X Large,222,
PID-54W871,33892,95048184,Purple,Purple,XX Large,222,
PID-54W871,33892,1007002417,Purple,Purple,Small,222,
PID-54W8M1,25129,95048313,Multicolored,Multicolor,Large,222,
PID-54W8M1,25129,95048314,Multicolored,Multicolor,X Large,222,
PID-54W8M1,25129,95048315,Multicolored,Multicolor,XX Large,222,
PID-6Z1MMG,25129,94755532,Multicolored,Multicolor,Medium,222,
PID-6Z1MMG,25129,94755531,Multicolored,Multicolor,Small,222,
PID-6Z1MMG,25129,94755530,Multicolored,Multicolor,X Small,222,
PID-6Z4M3M,3225,94965593,Pink,Pink,X Large,222,
PID-6Z4M3M,3225,94965592,Pink,Pink,Large,222,
PID-6Z4M3M,3225,94965594,Pink,Pink,XX Large,222,
PID-6Z4M3M,3225,94965605,Blue,Aqua Blue,X Large,222,
PID-6Z4M3M,3225,94965604,Blue,Aqua Blue,Large,222,
PID-6Z4M3M,3225,94965606,Blue,Aqua Blue,XX Large,222,
PID-6ZE8Y8,3225,95294486,Purple,Purple,X Small,222,
PID-6ZE8Y8,3225,95294487,Purple,Purple,Medium,222,
PID-6ZE8Y8,3225,1010423878,Purple,Purple,Small,222,
PID-6ZE8Y8,3225,95294468,Multicolored,Multicolor,Small,222,
PID-6ZE8Y8,3225,95294467,Multicolored,Multicolor,X Small,222,
PID-6ZE8Y8,3225,1010423849,Multicolored,Multicolor,Medium,222,
PID-6ZG119,33892,94755592,Orange,Orange,XX Large,222,
PID-6ZG119,33892,94755591,Orange,Orange,X Large,222,
PID-6ZG119,33892,94755590,Orange,Orange,Large,222,
PID-6ZG33G,25129,94755978,Multicolored,Multicolor,Small,222,
PID-6ZG33G,25129,94755980,Multicolored,Multicolor,Large,222,
PID-6ZG33G,25129,94755979,Multicolored,Multicolor,Medium,222,
PID-6ZG33G,25129,94755981,Multicolored,Multicolor,X Large,222,
PID-6ZG33G,25129,94755977,Multicolored,Multicolor,X Small,222,
PID-6ZP8PK,,,,,,,
PID-6ZRY72,98,95099104,Pink,Pink,Medium,222,7
PID-6ZRY72,98,95099106,Pink,Pink,X Large,222,7
PID-6ZRY72,98,95099107,Pink,Pink,XX Large,222,7
PID-6ZRY72,98,95099102,Pink,Pink,X Small,222,7
PID-6ZRY72,98,95099103,Pink,Pink,Small,222,7
PID-6ZRY72,98,95099105,Pink,Pink,Large,222,7
PID-6ZW118,33892,95048191,Multicolored,Multicolor,Medium,222,
PID-6ZW118,33892,95048192,Multicolored,Multicolor,Large,222,
PID-6ZW118,33892,95048193,Multicolored,Multicolor,X Large,222,
PID-6ZW118,33892,95048194,Multicolored,Multicolor,XX Large,222,
PID-6ZW118,33892,95048190,Multicolored,Multicolor,Small,222,
PID-6ZW118,33892,1007002419,Multicolored,Multicolor,X Small,222,
PID-6ZW168,25129,95048815,Multicolored,Multicolor,Medium,222,
PID-6ZW168,25129,95048813,Multicolored,Multicolor,X Small,222,
PID-6ZW168,25129,95048814,Multicolored,Multicolor,Small,222,
PID-6ZXE2P,25129,94873421,Multicolored,Multicolor,XX Large,222,
PID-6ZXE2P,25129,94873419,Multicolored,Multicolor,Large,222,
PID-6ZXE2P,25129,94873418,Multicolored,Multicolor,Medium,222,
PID-6ZXE2P,25129,94873420,Multicolored,Multicolor,X Large,222,
PID-6ZXE2P,25129,94873416,Multicolored,Multicolor,X Small,222,
PID-6ZXE2P,25129,94873417,Multicolored,Multicolor,Small,222,
PID-6ZYE92,,,,,,,
PID-710EP3,25129,94873244,Multicolored,Multicolor,XX Large,222,
PID-710EP3,25129,94873241,Multicolored,Multicolor,Medium,222,
PID-710EP3,25129,94873240,Multicolored,Multicolor,Small,222,
PID-710EP3,25129,94873243,Multicolored,Multicolor,X Large,222,
PID-710EP3,25129,94873242,Multicolored,Multicolor,Large,222,
PID-710EP3,25129,94873239,Multicolored,Multicolor,X Small,222,
PID-713XX2,25129,1003764620,Multicolored,Multicolor,X Large,222,
PID-713XX2,25129,1003764621,Multicolored,Multicolor,X Large Plus,222,
PID-713XX2,25129,94755682,Multicolored,Multicolor,Large Plus,222,
PID-713XX2,25129,94755679,Multicolored,Multicolor,Medium,222,
PID-713XX2,25129,94755681,Multicolored,Multicolor,Medium Plus,222,
PID-713XX2,25129,94755677,Multicolored,Multicolor,X Small,222,
PID-713XX2,25129,94755678,Multicolored,Multicolor,Small,222,
PID-713XX2,25129,94755680,Multicolored,Multicolor,Large,222,
PID-713YY5,33892,94755770,Black,Black,Medium,222,
PID-713YY5,33892,94755765,Pink,Pink,Medium Plus,222,
PID-713YY5,33892,94755764,Pink,Pink,X Large,222,
PID-713YY5,33892,94755775,Black,Black,X Large Plus,222,
PID-713YY5,33892,94755767,Pink,Pink,X Large Plus,222,
PID-713YY5,33892,94755766,Pink,Pink,Large Plus,222,
PID-713YY5,33892,94755761,Pink,Pink,Small,222,
PID-713YY5,33892,94755772,Black,Black,X Large,222,
PID-713YY5,33892,94755760,Pink,Pink,X Small,222,
PID-713YY5,33892,94755771,Black,Black,Large,222,
PID-713YY5,33892,94755763,Pink,Pink,Large,222,
PID-713YY5,33892,94755774,Black,Black,Large Plus,222,
PID-713YY5,33892,94755762,Pink,Pink,Medium,222,
PID-713YY5,33892,94755773,Black,Black,Medium Plus,222,
PID-713YY5,33892,94755769,Black,Black,Small,222,
PID-713YY5,33892,94755768,Black,Black,X Small,222,
PID-717EWK,,,,,,,
PID-717EZY,,,,,,,
PID-718Y6R,25129,95048236,Multicolored,Multicolor,Small,222,
PID-718Y6R,25129,95048237,Multicolored,Multicolor,Medium,222,
PID-718Y6R,25129,95048238,Multicolored,Multicolor,Large,222,
PID-718Y6R,25129,95048239,Multicolored,Multicolor,X Large,222,
PID-718Y6R,25129,95048235,Multicolored,Multicolor,X Small,222,
PID-718Y6R,25129,95048240,Multicolored,Multicolor,XX Large,222,
PID-718YGR,25129,95048818,Multicolored,Multicolor,XX Large,222,
PID-718YGR,25129,95048816,Multicolored,Multicolor,Large,222,
PID-718YGR,25129,95048817,Multicolored,Multicolor,X Large,222,
PID-71MMMY,3225,95048764,Off-White,Off-White,X Large,222,
PID-71MMMY,3225,95048760,Off-White,Off-White,X Small,222,
PID-71MMMY,3225,95048765,Off-White,Off-White,XX Large,222,
PID-71MMMY,3225,95048763,Off-White,Off-White,Large,222,
PID-71MMMY,3225,95048762,Off-White,Off-White,Medium,222,
PID-71MMMY,3225,95048761,Off-White,Off-White,Small,222,
PID-71MMRK,3225,95048812,Multicolored,Multicolor,XX Large,222,
PID-71MMRK,3225,95048807,Multicolored,Multicolor,X Small,222,
PID-71MMRK,3225,95048809,Multicolored,Multicolor,Medium,222,
PID-71MMRK,3225,95048811,Multicolored,Multicolor,X Large,222,
PID-71MMRK,3225,95048808,Multicolored,Multicolor,Small,222,
PID-71MMRK,3225,95048810,Multicolored,Multicolor,Large,222,
PID-71R7WY,98,95099239,Gray,Heathered Gray,Large,222,7
PID-71R7WY,98,95099158,Beige,Heathered Beige,X Large,222,7
PID-71R7WY,98,95099157,Beige,Heathered Beige,Large,222,7
PID-71R7WY,98,95099238,Gray,Heathered Gray,Medium,222,7
PID-71R7WY,98,95099156,Beige,Heathered Beige,Medium,222,7
PID-71R7WY,98,95099154,Beige,Heathered Beige,X Small,222,7
PID-71R7WY,98,95099237,Gray,Heathered Gray,Small,222,7
PID-71R7WY,98,95099159,Beige,Heathered Beige,XX Large,222,7
PID-71R7WY,98,95099236,Gray,Heathered Gray,X Small,222,7
PID-71R7WY,98,95099155,Beige,Heathered Beige,Small,222,7
PID-71R7WY,98,95099240,Gray,Heathered Gray,X Large,222,7
PID-71R7WY,98,95099241,Gray,Heathered Gray,XX Large,222,7
PID-71R8MX,43014,95102592,Pink,Pink,Medium,222,
PID-71R8MX,43014,95102590,Pink,Pink,X Small,222,
PID-71R8MX,43014,95102600,Black,Black,X Large,222,
PID-71R8MX,43014,95102596,Black,Black,X Small,222,
PID-71R8MX,43014,95102598,Black,Black,Medium,222,
PID-71R8MX,43014,95102603,White,White,Small,222,
PID-71R8MX,43014,95102601,Black,Black,XX Large,222,
PID-71R8MX,43014,95102607,White,White,XX Large,222,
PID-71R8MX,43014,95102594,Pink,Pink,X Large,222,
PID-71R8MX,43014,95102595,Pink,Pink,XX Large,222,
PID-71R8MX,43014,95102599,Black,Black,Large,222,
PID-71R8MX,43014,95102602,White,White,X Small,222,
PID-71R8MX,43014,95102606,White,White,X Large,222,
PID-71R8MX,43014,95102591,Pink,Pink,Small,222,
PID-71R8MX,43014,95102605,White,White,Large,222,
PID-71R8MX,43014,95102597,Black,Black,Small,222,
PID-71R8MX,43014,95102604,White,White,Medium,222,
PID-71R8MX,43014,95102593,Pink,Pink,Large,222,
PID-71Y992,25129,94755564,Pink,Pink,Small,222,
PID-71Y992,25129,94755563,Pink,Pink,X Small,222,
PID-71Y992,25129,94755565,Pink,Pink,Medium,222,
PID-71YWP3,6243,94873311,Pink,Pink,X Small,222,
PID-71YWP3,6243,94873443,Green,Green,Medium Plus,222,
PID-71YWP3,6243,94873442,Green,Green,X Large,222,
PID-71YWP3,6243,94873313,Pink,Pink,Medium,222,
PID-71YWP3,6243,94873368,Purple,Purple,Small,222,
PID-71YWP3,6243,94873445,Green,Green,X Large Plus,222,
PID-71YWP3,6243,94873312,Pink,Pink,Small,222,
PID-71YWP3,6243,94873367,Purple,Purple,X Small,222,
PID-71YWP3,6243,94873444,Green,Green,Large Plus,222,
PID-71YWP3,6243,94873373,Purple,Purple,Large Plus,222,
PID-71YWP3,6243,94873372,Purple,Purple,Medium Plus,222,
PID-71YWP3,6243,94873441,Green,Green,Large,222,
PID-71YWP3,6243,94873374,Purple,Purple,X Large Plus,222,
PID-71YWP3,6243,94873440,Green,Green,Medium,222,
PID-71YWP3,6243,94873318,Pink,Pink,X Large Plus,222,
PID-71YWP3,6243,94873439,Green,Green,Small,222,
PID-71YWP3,6243,94873315,Pink,Pink,X Large,222,
PID-71YWP3,6243,94873314,Pink,Pink,Large,222,
PID-71YWP3,6243,94873369,Purple,Purple,Medium,222,
PID-71YWP3,6243,94873317,Pink,Pink,Large Plus,222,
PID-71YWP3,6243,94873438,Green,Green,X Small,222,
PID-71YWP3,6243,94873316,Pink,Pink,Medium Plus,222,
PID-71YWP3,6243,94873371,Purple,Purple,X Large,222,
PID-71YWP3,6243,94873370,Purple,Purple,Large,222,
PID-871934,25129,95048968,Multicolored,Multicolor,X Small,222,
PID-871934,25129,95048969,Multicolored,Multicolor,Small,222,
PID-871934,25129,95048973,Multicolored,Multicolor,Medium Plus,222,
PID-871934,25129,95048974,Multicolored,Multicolor,Large Plus,222,
PID-871934,25129,95048975,Multicolored,Multicolor,X Large Plus,222,
PID-871934,25129,95048970,Multicolored,Multicolor,Medium,222,
PID-871934,25129,95048971,Multicolored,Multicolor,Large,222,
PID-871934,25129,95048972,Multicolored,Multicolor,X Large,222,
PID-878M8W,6243,1007481459,Black,Black,Large,222,
PID-878M8W,6243,95077747,Pink,Pink,X Large,222,
PID-878M8W,6243,95077748,Pink,Pink,XX Large,222,
PID-878M8W,6243,95077735,Black,Black,X Small,222,
PID-878M8W,6243,95077746,Pink,Pink,Large,222,
PID-878M8W,6243,1007481462,Pink,Pink,Small,222,
PID-878M8W,6243,95077736,Black,Black,Small,222,
PID-878M8W,6243,95077738,Black,Black,X Large,222,
PID-878M8W,6243,95077739,Black,Black,XX Large,222,
PID-878M8W,6243,1007481461,Pink,Pink,X Small,222,
PID-878M8W,6243,95077745,Pink,Pink,Medium,222,
PID-878M8W,6243,95077737,Black,Black,Medium,222,
PID-879Y79,,,,,,,
PID-87EW52,3225,95294470,Multicolored,Multicolor,XX Large,222,
PID-87EW52,3225,1010423879,Purple,Purple,XX Large,222,
PID-87EW52,3225,95294488,Purple,Purple,Large,222,
PID-87EW52,3225,1010423850,Multicolored,Multicolor,X Large,222,
