PID,PartnerId,TcinId,Color,colorName,Size,DepartmentIds,ClassIds
PID-44X6Z3,,,,,,,
PID-44XE9R,3401,1010324679,Purple,Purple,,323,
PID-54355K,,,,,,,
PID-54355X,ERROR,Failed to retrieve product information,,,,,
PID-54P42Y,,,,,,,
PID-54PPKG,3830,95292880,Yellow,Yellow,,323,
PID-54PPKG,3830,95292859,Green,Green,,323,
PID-6Z920R,105256,95292854,White,White,,323,
PID-6ZEM2E,,,,,,,
PID-6ZKL30,3401,1010360418,Blue,Blue,One Size Fits Most,323,
PID-6ZKY3Z,6,1010324710,Blue,Blue,5X,323,
PID-6ZKY3Z,6,95292324,Blue,Blue,3X,323,
PID-6ZKY3Z,6,95292322,Blue,Blue,X Large,323,
PID-6ZKY3Z,6,95292321,Blue,Blue,Large,323,
PID-6ZKY3Z,6,1010324707,Blue,Blue,Small,323,
PID-6ZKY3Z,6,1010324708,Blue,Blue,Medium,323,
PID-6ZKY3Z,6,95292323,Blue,Blue,2X,323,
PID-6ZKY3Z,6,95292325,Blue,Blue,4X,323,
PID-6ZKY3Z,6,1010324709,Blue,Blue,XX Large,323,
PID-6ZKY3Z,6,1010324706,Blue,Blue,X Small,323,
PID-6ZXMM1,,,,,,,
PID-6ZXP6E,51493,94946093,Multicolored,Multicolor,Full Size,323,
PID-7123YR,,,,,,,
PID-713WYP,3401,94946033,Black,Black,,323,
PID-71L5Z2,,,,,,,
PID-71ZG44,3401,95292308,Multicolored,Multicolor,,323,
PID-872ZPG,105256,95292366,Gold,Antique Brass Finish,,323,
PID-875W0G,6,95292304,Green,Green,2X,323,
PID-875W0G,6,1010324678,Green,Green,3X,323,
PID-875W0G,6,95292305,Green,Green,4X,323,
PID-875W0G,6,95292306,Green,Green,5X,323,
PID-875W0G,6,1010324675,Green,Green,Small,323,
PID-875W0G,6,95292302,Green,Green,Large,323,
PID-875W0G,6,1010324677,Green,Green,XX Large,323,
PID-875W0G,6,1010324674,Green,Green,X Small,323,
PID-875W0G,6,1010324676,Green,Green,Medium,323,
PID-875W0G,6,95292303,Green,Green,X Large,323,
PID-87XRXY,3401,94946094,Multicolored,Multicolor,,323,
PID-87XRXY,3401,94946096,Multicolored,Multicolor,,323,
PID-87XRXY,3401,94946095,Multicolored,Multicolor,,323,
PID-87XRXY,3401,94946097,Red,Dark Red,,323,
PID-9KL775,,,,,,,
PID-9KY5EE,3401,95292307,Red,Red,,323,
PID-9KYXPY,3401,95292309,Green,Green,,323,
PID-E71471,105256,95292846,Gold,Antique Brass Finish,,323,
PID-E71GX3,105256,1010324808,Red,Berry Red,,323,
PID-E7WZ23,6,95292569,Brown,Brown,5X,323,
PID-E7WZ23,6,1010324939,Blue,Blue,4X,323,
PID-E7WZ23,6,95292566,Brown,Brown,Large,323,
PID-E7WZ23,6,1010324932,Blue,Blue,Small,323,
PID-E7WZ23,6,1010325901,Green,Green,XX Large,323,
PID-E7WZ23,6,1010325886,Red,Red,Small,323,
PID-E7WZ23,6,95292563,Green,Green,5X,323,
PID-E7WZ23,6,1010324931,Blue,Blue,X Small,323,
PID-E7WZ23,6,1010325902,Green,Green,4X,323,
PID-E7WZ23,6,1010325891,Red,Red,4X,323,
PID-E7WZ23,6,1010325922,Brown,Brown,2X,323,
PID-E7WZ23,6,1010324938,Blue,Blue,3X,323,
PID-E7WZ23,6,1010325887,Red,Red,Large,323,
PID-E7WZ23,6,95292553,Red,Red,X Large,323,
PID-E7WZ23,6,95292562,Green,Green,3X,323,
PID-E7WZ23,6,1010325899,Green,Green,Small,323,
PID-E7WZ23,6,95292552,Red,Red,Medium,323,
PID-E7WZ23,6,1010325919,Brown,Brown,Small,323,
PID-E7WZ23,6,95292560,Green,Green,X Large,323,
PID-E7WZ23,6,95292565,Brown,Brown,Medium,323,
PID-E7WZ23,6,95292568,Brown,Brown,4X,323,
PID-E7WZ23,6,95292561,Green,Green,2X,323,
PID-E7WZ23,6,95292564,Brown,Brown,X Small,323,
