PID,PartnerId,TcinId,Color,colorName,Size,DepartmentIds,ClassIds
PID-MR63Z9,10523,1011639984,Multicolored,Multicolor,X Large,238,16
PID-MR63Z9,10523,1011639983,Multicolored,Multicolor,Large,238,16
PID-MR6KL6,25129,1011237448,Blue,Sapphire Blue,Medium,238,9
PID-MR6KL6,25129,1011237507,Multicolored,Multicolor,Large,238,9
PID-MR6KL6,25129,1011237449,Blue,Sapphire Blue,Large,238,9
PID-MR6KL6,25129,1011237505,Multicolored,Multicolor,Small,238,9
PID-MR6KL6,25129,1011237506,Multicolored,Multicolor,Medium,238,9
PID-MR6KL6,25129,1011237450,Blue,Sapphire Blue,X Large,238,9
PID-MR6KL6,25129,1011237508,Multicolored,Multicolor,X Large,238,9
PID-MR6KL6,25129,1011237447,Blue,Sapphire Blue,Small,238,9
PID-MR6KL6,25129,1011237445,Blue,Sapphire Blue,X Small,238,9
PID-MR6KL6,25129,1011237504,Multicolored,Multicolor,X Small,238,9
PID-MR6KL6,25129,1011237474,Brown,Brown,Medium,238,9
PID-MR6KL6,25129,1011237473,Brown,Brown,Small,238,9
PID-MR6KL6,25129,1011237475,Brown,Brown,Large,238,9
PID-MR6KL6,25129,1011237476,Brown,Brown,X Large,238,9
PID-MR6KL6,25129,1011237472,Brown,Brown,X Small,238,9
PID-MR6KL6,25129,1011237501,Black,Black,Medium,238,9
PID-MR6KL6,25129,1011237502,Black,Black,Large,238,9
PID-MR6KL6,25129,1011237499,Black,Black,X Small,238,9
PID-MR6KL6,25129,1011237500,Black,Black,Small,238,9
PID-MR6KL6,25129,1011237503,Black,Black,X Large,238,9
PID-MR6W74,3225,1011237441,White,White,Small,238,9
PID-MR6W74,3225,1011237467,Blue,Light Blue,X Small,238,9
PID-MR6W74,3225,1011237493,Blue,Light Blue,X Small,238,9
PID-MR6W74,3225,1011237470,Blue,Light Blue,Large,238,9
PID-MR6W74,3225,1011237430,Brown,Brown,Small,238,9
PID-MR6W74,3225,1011237455,Pink,Pink,X Large,238,9
PID-MR6W74,3225,1011237496,Blue,Light Blue,Medium,238,9
PID-MR6W74,3225,1011237453,Pink,Pink,Medium,238,9
PID-MR6W74,3225,1011237454,Pink,Pink,Large,238,9
PID-MR6W74,3225,1011237452,Pink,Pink,Small,238,9
PID-MR6W74,3225,1011237440,White,White,X Small,238,9
PID-MR6W74,3225,1011237433,Brown,Brown,Large,238,9
PID-MR6W74,3225,1011237468,Blue,Light Blue,Small,238,9
PID-MR6W74,3225,1011237469,Blue,Light Blue,Medium,238,9
PID-MR6W74,3225,1011237451,Pink,Pink,X Small,238,9
PID-MR6W74,3225,1011237471,Blue,Light Blue,X Large,238,9
PID-MR6W74,3225,1011237442,White,White,Medium,238,9
PID-MR6W74,3225,1011237495,Blue,Light Blue,Small,238,9
PID-MR6W74,3225,1011237443,White,White,Large,238,9
PID-MR6W74,3225,1011237466,Black,Black,X Large,238,9
PID-MR6W74,3225,1011237444,White,White,X Large,238,9
PID-MR6W74,3225,1011237497,Blue,Light Blue,Large,238,9
PID-MR6W74,3225,1011237429,Brown,Brown,X Small,238,9
PID-MR6W74,3225,1011237464,Black,Black,Medium,238,9
PID-MR6W74,3225,1011237498,Blue,Light Blue,X Large,238,9
PID-MR6W74,3225,1011237461,Black,Black,X Small,238,9
PID-MR6W74,3225,1011237465,Black,Black,Large,238,9
PID-MR6W74,3225,1011237432,Brown,Brown,Medium,238,9
PID-MR6W74,3225,1011237434,Brown,Brown,X Large,238,9
PID-MR6W74,3225,1011237462,Black,Black,Small,238,9
PID-MR6W74,3225,1011237436,Black,Black,Small,238,9
PID-MR6W74,3225,1011237439,Black,Black,X Large,238,9
PID-MR6W74,3225,1011237437,Black,Black,Medium,238,9
PID-MR6W74,3225,1011237514,Blue,Sapphire Blue,X Large,238,9
PID-MR6W74,3225,1011237435,Black,Black,X Small,238,9
PID-MR6W74,3225,1011237438,Black,Black,Large,238,9
PID-MR6W74,3225,1011237512,Blue,Sapphire Blue,Medium,238,9
PID-MR6W74,3225,1011237513,Blue,Sapphire Blue,Large,238,9
PID-MR6W74,3225,1011237509,Blue,Sapphire Blue,X Small,238,9
PID-MR6W74,3225,1011237511,Blue,Sapphire Blue,Small,238,9
PID-MR6ZYP,33892,1011639939,Multicolored,Multicolor,X Small,238,
PID-MR6ZYP,33892,1011639938,Multicolored,Multicolor,XX Small,238,
PID-MR6ZYP,33892,1011639942,Multicolored,Multicolor,Large,238,
PID-MR6ZYP,33892,1011639941,Multicolored,Multicolor,Medium,238,
PID-MR6ZYP,33892,1011639943,Multicolored,Multicolor,X Large,238,
PID-MR6ZYP,33892,1011639940,Multicolored,Multicolor,Small,238,
PID-MR876P,ERROR,Failed to retrieve product information,,,,,
PID-MR87EP,,,,,,,
PID-MR87XP,,,,,,,
PID-MR87ZP,10523,94788087,Off-White,Cream,2X,238,11
PID-MR87ZP,10523,94788086,Off-White,Cream,1X,238,11
PID-MR87ZP,10523,94788088,Off-White,Cream,3X,238,11
PID-MR8EP7,6411,94765322,Yellow,Yellow,Large,238,
PID-MR8EP7,6411,94786020,Blue,Blue,Large,238,
PID-MR8EP7,6411,94765321,Yellow,Yellow,Medium,238,
PID-MR8EP7,6411,94765320,Yellow,Yellow,Small,238,
PID-MR8EP7,6411,94764797,Blue,Navy Blue,Small,238,
PID-MR8EP7,6411,94764930,Brown,Brown,XX Small,238,
PID-MR8EP7,6411,94765007,Pink,Pink,Small,238,
PID-MR8EP7,6411,94764578,Multicolored,Multicolor,XX Small,238,
PID-MR8EP7,6411,94764798,Blue,Navy Blue,Medium,238,
PID-MR8EP7,6411,94765006,Pink,Pink,X Small,238,
PID-MR8EP7,6411,94764795,Blue,Navy Blue,XX Small,238,
PID-MR8EP7,6411,94765005,Pink,Pink,XX Small,238,
PID-MR8EP7,6411,94764796,Blue,Navy Blue,X Small,238,
PID-MR8EP7,6411,94765323,Yellow,Yellow,X Large,238,
PID-MR8EP7,6411,94764614,Red,Assorted Reds,XX Small,238,
PID-MR8EP7,6411,94764934,Brown,Brown,Large,238,
PID-MR8EP7,6411,94764615,Red,Assorted Reds,X Small,238,
PID-MR8EP7,6411,94764933,Brown,Brown,Medium,238,
PID-MR8EP7,6411,94764579,Multicolored,Multicolor,X Small,238,
PID-MR8EP7,6411,94764799,Blue,Navy Blue,Large,238,
PID-MR8EP7,6411,94764932,Brown,Brown,Small,238,
PID-MR8EP7,6411,94765009,Pink,Pink,Large,238,
PID-MR8EP7,6411,94764931,Brown,Brown,X Small,238,
PID-MR8EP7,6411,94765008,Pink,Pink,Medium,238,
PID-MR8EP7,6411,94764618,Red,Assorted Reds,Large,238,
PID-MR8EP7,6411,94764619,Red,Assorted Reds,X Large,238,
PID-MR8EP7,6411,94764616,Red,Assorted Reds,Small,238,
PID-MR8EP7,6411,94764617,Red,Assorted Reds,Medium,238,
PID-MR8EP7,6411,94764935,Brown,Brown,X Large,238,
PID-MR8EP7,6411,1003934649,Multicolored,Multicolor,Medium,238,
PID-MR8EP7,6411,94786021,Blue,Blue,X Large,238,
PID-MR8EP7,6411,94764582,Multicolored,Multicolor,X Large,238,
PID-MR8EP7,6411,94765319,Yellow,Yellow,X Small,238,
PID-MR8EP7,6411,94765318,Yellow,Yellow,XX Small,238,
PID-MR8EP7,6411,94786019,Blue,Blue,Medium,238,
PID-MR8EP7,6411,94786018,Blue,Blue,Small,238,
PID-MR8EP7,6411,94786017,Blue,Blue,X Small,238,
PID-MR8EP7,6411,94786016,Blue,Blue,XX Small,238,
PID-MR8EP7,6411,1003934677,Blue,Navy Blue,X Large,238,
PID-MR8EP7,6411,94764580,Multicolored,Multicolor,Small,238,
PID-MR8EP7,6411,94765010,Pink,Pink,X Large,238,
PID-MR8EP7,6411,94764581,Multicolored,Multicolor,Large,238,
PID-MRG255,10523,95004352,Yellow,Yellow,Large,238,8
PID-MRG255,10523,95004350,Yellow,Yellow,Small,238,8
PID-MRG255,10523,95004351,Yellow,Yellow,Medium,238,8
PID-MRG255,10523,95004349,Yellow,Yellow,X Small,238,8
PID-MRG255,10523,95004353,Yellow,Yellow,X Large,238,8
PID-MRG320,10523,95011839,Multicolored,Multicolor,Small,238,9
PID-MRG320,10523,95011842,Multicolored,Multicolor,X Large,238,9
PID-MRG320,10523,95011838,Multicolored,Multicolor,X Small,238,9
PID-MRG320,10523,95011841,Multicolored,Multicolor,Large,238,9
PID-MRG320,10523,95011840,Multicolored,Multicolor,Medium,238,9
PID-MRG3L0,10523,95001223,Multicolored,Multicolor,XX Small,238,16
PID-MRG3L0,10523,95001225,Multicolored,Multicolor,Small,238,16
PID-MRG3L0,10523,95001227,Multicolored,Multicolor,X Large,238,16
PID-MRG3L0,10523,1006385134,Multicolored,Multicolor,Large,238,16
PID-MRG3L0,10523,95001224,Multicolored,Multicolor,X Small,238,16
PID-MRG3L0,10523,95001226,Multicolored,Multicolor,Medium,238,16
PID-MRGE47,10523,95005048,Multicolored,Multicolor,3X,238,20
PID-MRGE47,10523,95005047,Multicolored,Multicolor,2X,238,20
PID-MRGE47,10523,95005045,Multicolored,Multicolor,X,238,20
PID-MRGE47,10523,95005046,Multicolored,Multicolor,1X,238,20
PID-MRGL3G,,,,,,,
PID-MRGW23,10523,94988371,Yellow,Light Yellow,Small,238,16
PID-MRGW23,10523,94988374,Yellow,Light Yellow,X Large,238,16
PID-MRGW23,10523,94988370,Yellow,Light Yellow,X Small,238,16
PID-MRGW23,10523,94988372,Yellow,Light Yellow,Medium,238,16
PID-MRGW23,10523,94988373,Yellow,Light Yellow,Large,238,16
PID-MRGW23,10523,94988369,Yellow,Light Yellow,XX Small,238,16
PID-MRGY9Y,33892,94943325,Yellow,Yellow,X Large,238,
PID-MRGY9Y,33892,94943323,Yellow,Yellow,Medium,238,
PID-MRGY9Y,33892,94943320,Yellow,Yellow,XX Small,238,
PID-MRGY9Y,33892,94943322,Yellow,Yellow,Small,238,
PID-MRGY9Y,33892,94943321,Yellow,Yellow,X Small,238,
PID-MRGY9Y,33892,94943324,Yellow,Yellow,Large,238,
PID-MRGZXM,3225,95021967,White,White,Small,238,7
PID-MRGZXM,3225,95021969,White,White,Large,238,7
PID-MRGZXM,3225,95021968,White,White,Medium,238,7
PID-MRGZXM,3225,95021966,White,White,X Small,238,7
PID-MRGZXM,3225,1006649011,White,White,X Large,238,7
PID-MRLWE9,10523,95249959,Multicolored,Multicolor,Large,238,9
PID-MRLWE9,10523,1009485666,Multicolored,Multicolor,X Small,238,9
PID-MRLWE9,10523,95249957,Multicolored,Multicolor,Small,238,9
PID-MRLWE9,10523,95249958,Multicolored,Multicolor,Medium,238,9
PID-MRLWE9,10523,95249960,Multicolored,Multicolor,X Large,238,9
PID-MRLYE1,10523,95231794,Multicolored,Multicolor,X Large,238,16
PID-MRLYE1,10523,95231791,Multicolored,Multicolor,Small,238,16
PID-MRLYE1,10523,95231792,Multicolored,Multicolor,Medium,238,16
PID-MRLYE1,10523,95231789,Multicolored,Multicolor,XX Small,238,16
PID-MRLYE1,10523,95231790,Multicolored,Multicolor,X Small,238,16
PID-MRLYE1,10523,95231793,Multicolored,Multicolor,Large,238,16
PID-MRP431,10523,94778641,Multicolored,Multicolor,Large,238,9
PID-MRP431,10523,94778640,Multicolored,Multicolor,Medium,238,9
PID-MRP431,10523,94778642,Multicolored,Multicolor,X Large,238,9
PID-MRP431,10523,94778639,Multicolored,Multicolor,Small,238,9
PID-MRP431,10523,94778638,Multicolored,Multicolor,X Small,238,9
PID-MRP461,,,,,,,
PID-MRP4L1,10523,94779280,Multicolored,Multicolor,X Large,238,9
PID-MRP4L1,10523,94779276,Multicolored,Multicolor,X Small,238,9
PID-MRP4L1,10523,94779279,Multicolored,Multicolor,Large,238,9
PID-MRP4L1,10523,94779278,Multicolored,Multicolor,Medium,238,9
PID-MRP4L1,10523,94779277,Multicolored,Multicolor,Small,238,9
PID-MRP801,3225,94763895,White,White,Medium,238,
PID-MRP801,3225,94763896,White,White,Large,238,
PID-MRP801,3225,94763893,White,White,X Small,238,
PID-MRP801,3225,94763894,White,White,Small,238,
PID-MRP801,3225,94763897,White,White,X Large,238,
PID-MRPL71,25129,94763477,Blue,Blue,X Small,238,9
PID-MRPL71,25129,1003906808,Red,Red,X Large,238,9
PID-MRPL71,25129,94763478,Blue,Blue,Medium,238,9
PID-MRPL71,25129,1003920744,Blue,Blue,X Large,238,9
PID-MRPL71,25129,94762799,Red,Red,Small,238,9
PID-MRPL71,25129,1003920743,Blue,Blue,Small,238,9
PID-MRPL71,25129,94762800,Red,Red,Medium,238,9
PID-MRPL71,25129,94763479,Blue,Blue,Large,238,9
PID-MRPL71,25129,94762798,Red,Red,X Small,238,9
PID-MRPL71,25129,94762801,Red,Red,Large,238,9
PID-MRPL9P,25129,94778334,Blue,Blue,X Large,238,9
PID-MRPL9P,25129,94778332,Blue,Blue,Medium,238,9
PID-MRPL9P,25129,94778333,Blue,Blue,Large,238,9
PID-MRPL9P,25129,1004095519,Blue,Blue,Small,238,9
PID-MRPL9P,25129,94778331,Blue,Blue,X Small,238,9
PID-MRPMM6,,,,,,,
PID-MRPRXM,33892,94745059,Multicolored,Multicolor,34A,238,9
PID-MRPRXM,33892,94745058,Multicolored,Multicolor,32DD,238,9
PID-MRPRXM,33892,94745069,Multicolored,Multicolor,38C,238,9
PID-MRPRXM,33892,94745057,Multicolored,Multicolor,32D,238,9
PID-MRPRXM,33892,94745068,Multicolored,Multicolor,38B,238,9
PID-MRPRXM,33892,94745070,Multicolored,Multicolor,38D,238,9
PID-MRPRXM,33892,94745056,Multicolored,Multicolor,32C,238,9
PID-MRPRXM,33892,94745067,Multicolored,Multicolor,36DD,238,9
PID-MRPRXM,33892,94745055,Multicolored,Multicolor,32B,238,9
PID-MRPRXM,33892,94745066,Multicolored,Multicolor,36D,238,9
PID-MRPRXM,33892,94745054,Multicolored,Multicolor,32A,238,9
PID-MRPRXM,33892,94745065,Multicolored,Multicolor,36C,238,9
PID-MRPRXM,33892,94745064,Multicolored,Multicolor,36B,238,9
PID-MRPRXM,33892,94745063,Multicolored,Multicolor,34DD,238,9
PID-MRPRXM,33892,94745062,Multicolored,Multicolor,34D,238,9
PID-MRPRXM,33892,94745061,Multicolored,Multicolor,34C,238,9
PID-MRPRXM,33892,94745060,Multicolored,Multicolor,34B,238,9
PID-MRPRXM,33892,94745071,Multicolored,Multicolor,38DD,238,9
PID-MRW964,33892,95098574,Yellow,Yellow,X Small,238,
PID-MRW964,33892,95098576,Yellow,Yellow,Medium,238,
PID-MRW964,33892,95098578,Yellow,Yellow,X Large,238,
PID-MRW964,33892,95098575,Yellow,Yellow,Small,238,
PID-MRW964,33892,95098577,Yellow,Yellow,Large,238,
PID-MRWPG4,25129,95054213,Blue,Blue,X Small,238,9
PID-MRWPG4,25129,95054217,Blue,Blue,X Large,238,9
PID-MRWPG4,25129,95054216,Blue,Blue,Large,238,9
PID-MRWPG4,25129,95054215,Blue,Blue,Medium,238,9
PID-MRWPG4,25129,95054214,Blue,Blue,Small,238,9
PID-MRWY5Z,6411,95042351,Multicolored,Multicolor,X,238,
PID-MRWY5Z,6411,95042352,Multicolored,Multicolor,1X,238,
PID-MRWY5Z,6411,95042354,Multicolored,Multicolor,3X,238,
PID-MRWY5Z,6411,95042353,Multicolored,Multicolor,2X,238,
PID-MRX8LG,ERROR,Failed to retrieve product information,,,,,
PID-MRXM9Y,,,,,,,
PID-MRY387,25129,94888467,Multicolored,Multicolor,X Small,238,9
PID-MRY387,25129,94888469,Multicolored,Multicolor,Medium,238,9
PID-MRY387,25129,94888468,Multicolored,Multicolor,Small,238,9
PID-MRY387,25129,94888470,Multicolored,Multicolor,Large,238,9
PID-MRY387,25129,94888471,Multicolored,Multicolor,X Large,238,9
PID-MRY751,,,,,,,
PID-MRYG45,,,,,,,
PID-MRYX9K,33892,94888047,Multicolored,Multicolor,Small,238,
PID-MRYX9K,33892,94888049,Multicolored,Multicolor,Large,238,
PID-MRYX9K,33892,94888061,Red,Red,X Large,238,
PID-MRYX9K,33892,94888046,Multicolored,Multicolor,X Small,238,
PID-MRYX9K,33892,94888048,Multicolored,Multicolor,Medium,238,
PID-MRYX9K,33892,94888057,Red,Red,X Small,238,
PID-MRYX9K,33892,94888059,Red,Red,Medium,238,
PID-MRYX9K,33892,94888058,Red,Red,Small,238,
PID-MRYX9K,33892,94888060,Red,Red,Large,238,
PID-MRYX9K,33892,94888050,Multicolored,Multicolor,X Large,238,
PID-P607L3,10523,95004480,Brown,Chocolate,X Small,238,7
PID-P607L3,10523,95004484,Brown,Chocolate,X Large,238,7
PID-P607L3,10523,95004482,Brown,Chocolate,Medium,238,7
PID-P607L3,10523,95004483,Brown,Chocolate,Large,238,7
PID-P607L3,10523,95004481,Brown,Chocolate,Small,238,7
PID-P608PE,10523,95004356,Yellow,Yellow,Medium,238,8
PID-P608PE,10523,95004358,Yellow,Yellow,X Large,238,8
PID-P608PE,10523,95004355,Yellow,Yellow,Small,238,8
PID-P608PE,10523,95004354,Yellow,Yellow,X Small,238,8
PID-P608PE,10523,95004357,Yellow,Yellow,Large,238,8
PID-P60KE8,10523,94988365,Multicolored,Multicolor,Small,238,16
PID-P60KE8,10523,94988366,Multicolored,Multicolor,Medium,238,16
PID-P60KE8,10523,94988364,Multicolored,Multicolor,X Small,238,16
PID-P60KE8,10523,94988363,Multicolored,Multicolor,XX Small,238,16
PID-P60KE8,10523,94988367,Multicolored,Multicolor,Large,238,16
PID-P60KE8,10523,94988368,Multicolored,Multicolor,X Large,238,16
PID-P60KM0,,,,,,,
PID-P60MKP,,,,,,,
PID-P60W96,25129,95004780,Multicolored,Multicolor,24,238,9
PID-P60W96,25129,95004781,Brown,Brown,14,238,9
PID-P60W96,25129,95004785,Brown,Brown,20,238,9
PID-P60W96,25129,95004784,Brown,Brown,18,238,9
PID-P60W96,25129,95004786,Brown,Brown,22,238,9
PID-P60W96,25129,95004787,Brown,Brown,24,238,9
PID-P60W96,25129,95004776,Multicolored,,17,238,9
PID-P60W96,25129,95004774,Multicolored,Multicolor,14,238,9
PID-P60W96,25129,95004778,Multicolored,Multicolor,20,238,9
PID-P60W96,25129,95004779,Multicolored,Multicolor,22,238,9
PID-P60W96,25129,95004775,Multicolored,,16,238,9
PID-P60W96,25129,95004777,Multicolored,,18,238,9
PID-P60W96,25129,95004783,Brown,Brown,17,238,9
PID-P60W96,25129,95004782,Brown,Brown,16,238,9
PID-P60YR5,33892,94943316,Multicolored,Multicolor,Small,238,
PID-P60YR5,33892,94943317,Multicolored,Multicolor,Medium,238,
PID-P60YR5,33892,94943314,Multicolored,Multicolor,XX Small,238,
PID-P60YR5,33892,94943318,Multicolored,Multicolor,Large,238,
PID-P60YR5,33892,94943315,Multicolored,Multicolor,X Small,238,
PID-P60YR5,33892,94943319,Multicolored,Multicolor,X Large,238,
PID-P61389,3225,1004044264,Blue,Blue,Medium,238,15
PID-P61389,3225,94774240,Black,Black,X Large,238,15
PID-P61389,3225,94774350,Red,Red,X Large,238,15
PID-P61389,3225,94774236,Black,Black,X Small,238,15
PID-P61389,3225,94774346,Red,Red,X Small,238,15
PID-P61389,3225,94774235,Black,Black,XX Small,238,15
PID-P61389,3225,94774345,Red,Red,XX Small,238,15
PID-P61389,3225,94774238,Black,Black,Medium,238,15
PID-P61389,3225,94774348,Red,Red,Medium,238,15
PID-P61389,3225,94774237,Black,Black,Small,238,15
PID-P61389,3225,94774347,Red,Red,Small,238,15
PID-P61389,3225,94773744,Blue,Blue,XX Small,238,15
PID-P61389,3225,94773745,Blue,Blue,X Small,238,15
PID-P61389,3225,94774239,Black,Black,Large,238,15
PID-P61389,3225,94774349,Red,Red,Large,238,15
PID-P61389,3225,94773746,Blue,Blue,Small,238,15
PID-P61389,3225,94773747,Blue,Blue,Large,238,15
PID-P61389,3225,94773748,Blue,Blue,X Large,238,15
PID-P613M3,3225,94764782,Red,Burgundy,X Small,238,15
PID-P613M3,3225,94764783,Red,Burgundy,Small,238,15
PID-P613M3,3225,94765265,Purple,Purple,X Large,238,15
PID-P613M3,3225,94764781,Red,Burgundy,XX Small,238,15
PID-P613M3,3225,94765264,Purple,Purple,Large,238,15
PID-P613M3,3225,94764786,Red,Burgundy,X Large,238,15
PID-P613M3,3225,94764784,Red,Burgundy,Medium,238,15
PID-P613M3,3225,94764785,Red,Burgundy,Large,238,15
PID-P613M3,3225,94765263,Purple,Purple,Medium,238,15
PID-P613M3,3225,94765262,Purple,Purple,Small,238,15
PID-P613M3,3225,94765261,Purple,Purple,X Small,238,15
PID-P613M3,3225,94765260,Purple,Purple,XX Small,238,15
PID-P61535,33892,94763724,Green,Green,X,238,9
PID-P61535,33892,94763727,Green,Green,3X,238,9
PID-P61535,33892,94763725,Green,Green,1X,238,9
PID-P61535,33892,94763726,Green,Green,2X,238,9
PID-P619E0,25129,94762819,Multicolored,Multicolor,X Small,238,9
PID-P619E0,25129,94762821,Multicolored,Multicolor,Medium,238,9
PID-P619E0,25129,94762822,Multicolored,Multicolor,Large,238,9
PID-P619E0,25129,94762820,Multicolored,Multicolor,Small,238,9
PID-P619E0,25129,94762823,Multicolored,Multicolor,X Large,238,9
PID-P61Z4M,25129,94762807,Red,Red,D/DD,238,9
PID-P61Z4M,25129,94763471,Blue,Blue,D/DD,238,9
PID-P61Z8Z,3225,1004044263,Black,Black,3X,238,20
PID-P61Z8Z,3225,94773742,Black,Black,X,238,20
PID-P61Z8Z,3225,94773743,Black,Black,2X,238,20
PID-P61Z8Z,3225,1004044262,Black,Black,1X,238,20
PID-P61ZLG,3225,95065380,White,White,36C,238,
PID-P61ZLG,3225,1007353854,White,White,32DD,238,
PID-P61ZLG,3225,95065373,White,White,32D,238,
PID-P61ZLG,3225,95065374,White,White,34A,238,
PID-P61ZLG,3225,95065378,White,White,34DD,238,
PID-P61ZLG,3225,95065371,White,White,32B,238,
PID-P61ZLG,3225,95065370,White,White,32A,238,
PID-P61ZLG,3225,95065376,White,White,34C,238,
PID-P61ZLG,3225,95065379,White,White,36B,238,
PID-P61ZLG,3225,95065375,White,White,34B,238,
PID-P61ZLG,3225,95065372,White,White,32C,238,
PID-P61ZLG,3225,1007353855,White,White,36D,238,
PID-P61ZLG,3225,95065377,White,White,34D,238,
PID-P61ZLG,3225,95065385,White,White,38DD,238,
PID-P61ZLG,3225,95065383,White,White,38C,238,
PID-P61ZLG,3225,95065381,White,White,36DD,238,
PID-P61ZLG,3225,95065384,White,White,38D,238,
