PID,PartnerId,TcinId,Color,colorName,Size,DepartmentIds,ClassIds
PID-E71872,19195,1010766176,Red,Red,Large Tall,44,
PID-E71872,19195,1010764273,Red,Red,3X Large Tall,44,
PID-E71872,19195,1010764274,Red,Red,4X Large,44,
PID-E71872,19195,1010766177,Red,Red,X Large Tall,44,
PID-E71872,19195,1010764558,Red,Red,Medium Tall,44,
PID-E71872,19195,1010764559,Red,Red,Large Tall,44,
PID-E71872,19195,1010764555,Red,Red,Large,44,
PID-E71872,19195,1010764556,Red,Red,X Large,44,
PID-E71872,19195,1010764557,Red,Red,XX Large,44,
PID-E71872,19195,1010764309,Blue,Navy Blue,5X Large,44,
PID-E71872,19195,1010766170,Red,Red,Small,44,
PID-E71872,19195,1010766172,Red,Red,Large,44,
PID-E71872,19195,1010764270,Red,Red,X Large Tall,44,
PID-E71872,19195,1010766586,Off-White,Cream,3X Large Tall,44,
PID-E71872,19195,1010764286,Red,Red,Large,44,
PID-E71872,19195,1010764562,Red,Red,3X Large,44,
PID-E71872,19195,1010764287,Red,Red,X Large,44,
PID-E71872,19195,1010766585,Off-White,Cream,3X Large,44,
PID-E71872,19195,1010764321,Blue,Navy Blue,Small,44,
PID-E71872,19195,1010766588,Off-White,Cream,4X Large Tall,44,
PID-E71872,19195,1010764288,Red,Red,XX Large,44,
PID-E71872,19195,1010766582,Off-White,Cream,Large Tall,44,
PID-E71872,19195,1010766581,Off-White,Cream,Medium Tall,44,
PID-E71872,19195,1010766584,Off-White,Cream,XX Large Tall,44,
PID-E71872,19195,1010766583,Off-White,Cream,X Large Tall,44,
PID-E71872,19195,1010764324,Blue,Navy Blue,X Large,44,
PID-E71872,19195,1010764566,Red,Red,5X Large,44,
PID-E71872,19195,1010766589,Off-White,Cream,5X Large,44,
PID-E71872,19195,1010764567,Red,Red,5X Large Tall,44,
PID-E71872,19195,1010766183,Red,Red,5X Large,44,
PID-E71872,19195,1010766184,Red,Red,5X Large Tall,44,
PID-E71872,19195,1010766180,Red,Red,3X Large Tall,44,
PID-E71872,19195,1010766476,Off-White,Cream,X Large Tall,44,
PID-E71872,19195,1010766478,Off-White,Cream,3X Large,44,
PID-E71872,19195,1010766473,Off-White,Cream,Medium Tall,44,
PID-E71872,19195,1010766474,Off-White,Cream,Large Tall,44,
PID-E71872,19195,1010766479,Off-White,Cream,3X Large Tall,44,
PID-E71872,19195,1010766590,Off-White,Cream,5X Large Tall,44,
PID-E71872,19195,1010766482,Off-White,Cream,5X Large,44,
PID-E71872,19195,1010766483,Off-White,Cream,5X Large Tall,44,
PID-E71872,19195,1010764469,Green,Green,Large,44,
PID-E71872,19195,1010766480,Off-White,Cream,4X Large,44,
PID-E71872,19195,1010766481,Off-White,Cream,4X Large Tall,44,
PID-E71872,19195,1010766493,Off-White,Cream,X Large,44,
PID-E71872,19195,1010764470,Green,Green,X Large,44,
PID-E71872,19195,1010766494,Off-White,Cream,XX Large,44,
PID-E71872,19195,1010766490,Off-White,Cream,Small,44,
PID-E71872,19195,1010766491,Off-White,Cream,Medium,44,
PID-E71872,19195,1010766492,Off-White,Cream,Large,44,
PID-E72M5Z,230,92927952,Black,Black,Medium,44,4
PID-E72M5Z,230,92927954,Black,Black,X Large,44,4
PID-E72M5Z,230,92927953,Black,Black,Large,44,4
PID-E7G1ZE,2442,94689739,Red,Red,4X Large Tall,44,
PID-E7G1ZE,2442,94689735,Red,Red,XX Large Tall,44,
PID-E7G1ZE,2442,94689736,Red,Red,3X Large,44,
PID-E7G1ZE,2442,94689737,Red,Red,3X Large Tall,44,
PID-E7G1ZE,2442,94689738,Red,Red,4X Large,44,
PID-E7G1ZE,2442,94689589,Red,Red,Small,44,
PID-E7G1ZE,2442,94689732,Red,Red,Medium Tall,44,
PID-E7G1ZE,2442,94689733,Red,Red,Large Tall,44,
PID-E7G1ZE,2442,94689734,Red,Red,X Large Tall,44,
PID-E7G1ZE,2442,94689740,Red,Red,5X Large,44,
PID-E7G1ZE,2442,94689741,Red,Red,5X Large Tall,44,
PID-E7G1ZE,2442,94689591,Red,Red,Large,44,
PID-E7G1ZE,2442,94689592,Red,Red,X Large,44,
PID-E7G1ZE,2442,94689593,Red,Red,XX Large,44,
PID-E7G1ZE,2442,94689590,Red,Red,Medium,44,
PID-E7GYER,6,94690638,Off-White,Cream,X Large Tall,44,
PID-E7GYER,6,94690639,Off-White,Cream,XX Large Tall,44,
PID-E7GYER,6,94690636,Off-White,Cream,Medium Tall,44,
PID-E7GYER,6,94690878,Black,Black,X Large Tall,44,
PID-E7GYER,6,94690637,Off-White,Cream,Large Tall,44,
PID-E7GYER,6,94690879,Black,Black,XX Large Tall,44,
PID-E7GYER,6,94690876,Black,Black,Medium Tall,44,
PID-E7GYER,6,94690877,Black,Black,Large Tall,44,
PID-E7GYER,6,94689760,Green,Green,5X Large,44,
PID-E7GYER,6,94689761,Green,Green,5X Large Tall,44,
PID-E7GYER,6,94690126,Green,Green,Medium,44,
PID-E7GYER,6,94690368,Red,Red,Medium,44,
PID-E7GYER,6,94690643,Off-White,Cream,4X Large Tall,44,
PID-E7GYER,6,94690885,Black,Black,5X Large Tall,44,
PID-E7GYER,6,94690127,Green,Green,Large,44,
PID-E7GYER,6,94690369,Red,Red,Large,44,
PID-E7GYER,6,94690644,Off-White,Cream,5X Large,44,
PID-E7GYER,6,94690641,Off-White,Cream,3X Large Tall,44,
PID-E7GYER,6,94690883,Black,Black,4X Large Tall,44,
PID-E7GYER,6,94690125,Green,Green,Small,44,
PID-E7GYER,6,94690367,Red,Red,Small,44,
PID-E7GYER,6,94690642,Off-White,Cream,4X Large,44,
PID-E7GYER,6,94690884,Black,Black,5X Large,44,
PID-E7GYER,6,94690881,Black,Black,3X Large Tall,44,
PID-E7GYER,6,94690640,Off-White,Cream,3X Large,44,
PID-E7GYER,6,94690882,Black,Black,4X Large,44,
PID-E7GYER,6,94690880,Black,Black,3X Large,44,
PID-E7GYER,6,94689757,Green,Green,3X Large Tall,44,
PID-E7GYER,6,94689758,Green,Green,4X Large,44,
PID-E7GYER,6,94689759,Green,Green,4X Large Tall,44,
PID-E7GYER,6,94690128,Green,Green,X Large,44,
PID-E7GYER,6,94690645,Off-White,Cream,5X Large Tall,44,
PID-E7GYER,6,94690129,Green,Green,XX Large,44,
PID-E7GYER,6,94689753,Green,Green,Large Tall,44,
PID-E7GYER,6,94689754,Green,Green,X Large Tall,44,
PID-E7GYER,6,94689755,Green,Green,XX Large Tall,44,
PID-E7GYER,6,94689756,Green,Green,3X Large,44,
PID-E7GYER,6,94689752,Green,Green,Medium Tall,44,
PID-E7GYER,6,94690371,Red,Red,XX Large,44,
PID-E7GYER,6,94690370,Red,Red,X Large,44,
PID-E7GYER,6,94690347,Off-White,Cream,Medium Tall,44,
PID-E7GYER,6,94690348,Off-White,Cream,Large Tall,44,
PID-E7GYER,6,94690349,Off-White,Cream,X Large Tall,44,
PID-E7GYER,6,94690350,Off-White,Cream,XX Large Tall,44,
PID-E7GYER,6,94690355,Off-White,Cream,5X Large,44,
PID-E7GYER,6,94690356,Off-White,Cream,5X Large Tall,44,
PID-E7GYER,6,94690353,Off-White,Cream,4X Large,44,
PID-E7GYER,6,94690354,Off-White,Cream,4X Large Tall,44,
PID-E7GYER,6,94690351,Off-White,Cream,3X Large,44,
PID-E7GYER,6,94690352,Off-White,Cream,3X Large Tall,44,
PID-E7GYER,6,94690438,Black,Black,XX Large,44,
PID-E7GYER,6,94690559,Red,Red,5X Large,44,
PID-E7GYER,6,94690436,Black,Black,Large,44,
PID-E7GYER,6,94690557,Red,Red,4X Large,44,
PID-E7GYER,6,94690437,Black,Black,X Large,44,
PID-E7GYER,6,94690558,Red,Red,4X Large Tall,44,
PID-E7GYER,6,94690560,Red,Red,5X Large Tall,44,
PID-E7GYER,6,94690607,Off-White,Cream,X Large,44,
PID-E7GYER,6,94690608,Off-White,Cream,XX Large,44,
PID-E7GYER,6,94690605,Off-White,Cream,Medium,44,
PID-E7GYER,6,94690606,Off-White,Cream,Large,44,
PID-E7GYER,6,94690604,Off-White,Cream,Small,44,
PID-E7GYER,6,94690575,Blue,Navy Blue,X Large,44,
PID-E7GYER,6,94690576,Blue,Navy Blue,XX Large,44,
PID-E7GYER,6,94690573,Blue,Navy Blue,Medium,44,
PID-E7GYER,6,94690574,Blue,Navy Blue,Large,44,
PID-E7GYER,6,94690572,Blue,Navy Blue,Small,44,
PID-E7GYER,6,94690935,Blue,Blue,XX Large,44,
PID-E7GYER,6,94690933,Blue,Blue,Large,44,
PID-E7GYER,6,94690934,Blue,Blue,X Large,44,
PID-E7GYER,6,94690931,Blue,Blue,Small,44,
PID-E7GYER,6,94690932,Blue,Blue,Medium,44,
PID-E7GYER,6,94690544,Blue,Blue,XX Large Tall,44,
PID-E7GYER,6,94690786,Blue,Navy Blue,XX Large Tall,44,
PID-E7GYER,6,94690545,Blue,Blue,3X Large,44,
PID-E7GYER,6,94690787,Blue,Navy Blue,3X Large,44,
PID-E7GYER,6,94690542,Blue,Blue,Large Tall,44,
PID-E7GYER,6,94690784,Blue,Navy Blue,Large Tall,44,
PID-E7GYER,6,94690543,Blue,Blue,X Large Tall,44,
PID-E7GYER,6,94690785,Blue,Navy Blue,X Large Tall,44,
PID-E7GYER,6,94690541,Blue,Blue,Medium Tall,44,
PID-E7GYER,6,94690783,Blue,Navy Blue,Medium Tall,44,
PID-E7GYER,6,94690548,Blue,Blue,4X Large Tall,44,
PID-E7GYER,6,94690549,Blue,Blue,5X Large,44,
PID-E7GYER,6,94690546,Blue,Blue,3X Large Tall,44,
PID-E7GYER,6,94690788,Blue,Navy Blue,3X Large Tall,44,
PID-E7GYER,6,94690789,Blue,Navy Blue,4X Large,44,
PID-E7GYER,6,94690790,Blue,Navy Blue,4X Large Tall,44,
PID-E7GYER,6,94690434,Black,Black,Small,44,
PID-E7GYER,6,94690555,Red,Red,3X Large,44,
PID-E7GYER,6,94690556,Red,Red,3X Large Tall,44,
PID-E7GYER,6,94690553,Red,Red,X Large Tall,44,
PID-E7GYER,6,94690674,Off-White,Cream,X Large,44,
PID-E7GYER,6,94690554,Red,Red,XX Large Tall,44,
PID-E7GYER,6,94690675,Off-White,Cream,XX Large,44,
PID-E7GYER,6,94690551,Red,Red,Medium Tall,44,
PID-E7GYER,6,94690672,Off-White,Cream,Medium,44,
PID-E7GYER,6,94690552,Red,Red,Large Tall,44,
PID-E7GYER,6,94690673,Off-White,Cream,Large,44,
PID-E7GYER,6,94690791,Blue,Navy Blue,5X Large,44,
PID-E7GYER,6,94690550,Blue,Blue,5X Large Tall,44,
PID-E7GYER,6,94690671,Off-White,Cream,Small,44,
PID-E7GYER,6,94690792,Blue,Navy Blue,5X Large Tall,44,
PID-E7KYP4,19195,1011206189,Brown,Brown,3X Large,44,
PID-E7KYP4,19195,1011206200,Blue,Blue,4X Large,44,
PID-E7KYP4,19195,1011206201,Blue,Blue,5X Large,44,
PID-E7KYP4,19195,1011206187,Brown,Brown,X Large,44,
PID-E7KYP4,19195,1011206198,Blue,Blue,XX Large,44,
PID-E7KYP4,19195,1011206188,Brown,Brown,XX Large,44,
PID-E7KYP4,19195,1011206199,Blue,Blue,3X Large,44,
PID-E7KYP4,19195,1011206185,Brown,Brown,Medium,44,
PID-E7KYP4,19195,1011206196,Blue,Blue,Large,44,
PID-E7KYP4,19195,1011206186,Brown,Brown,Large,44,
PID-E7KYP4,19195,1011206197,Blue,Blue,X Large,44,
PID-E7KYP4,19195,1011206194,Blue,Blue,Small,44,
PID-E7KYP4,19195,1011206184,Brown,Brown,Small,44,
PID-E7KYP4,19195,1011206195,Blue,Blue,Medium,44,
PID-E7KYP4,19195,1011206190,Brown,Brown,4X Large,44,
PID-E7KYP4,19195,1011206191,Brown,Brown,5X Large,44,
PID-E7KZR5,,,,,,,
PID-E7WR4X,6243,95299359,Off-White,Cream,3X Large,44,
PID-E7WR4X,6243,95299356,Off-White,Cream,Medium Tall,44,
PID-E7WR4X,6243,95299355,Blue,Light Blue,5X Large Tall,44,
PID-E7WR4X,6243,95299358,Off-White,Cream,X Large Tall,44,
PID-E7WR4X,6243,95299357,Off-White,Cream,Large Tall,44,
PID-E7WR4X,6243,1010570795,Blue,Navy Blue,3X Large Tall,44,
PID-E7WR4X,6243,95299352,Blue,Light Blue,3X Large,44,
PID-E7WR4X,6243,1010570796,Blue,Navy Blue,4X Large Tall,44,
PID-E7WR4X,6243,95299351,Blue,Light Blue,XX Large Tall,44,
PID-E7WR4X,6243,1010570793,Blue,Navy Blue,XX Large Tall,44,
PID-E7WR4X,6243,95299354,Blue,Light Blue,5X Large,44,
PID-E7WR4X,6243,1010570794,Blue,Navy Blue,3X Large,44,
PID-E7WR4X,6243,95299353,Blue,Light Blue,3X Large Tall,44,
PID-E7WR4X,6243,1010570791,Blue,Navy Blue,Medium Tall,44,
PID-E7WR4X,6243,1010570792,Blue,Navy Blue,X Large Tall,44,
PID-E7WR4X,6243,95299350,Blue,Light Blue,X Large Tall,44,
PID-E7WR4X,6243,1010570790,Green,Green,XX Large,44,
PID-E7WR4X,6243,1010570825,Blue,Navy Blue,XX Large,44,
PID-E7WR4X,6243,1010570826,Off-White,Cream,Medium,44,
PID-E7WR4X,6243,1010570823,Blue,Navy Blue,Medium,44,
PID-E7WR4X,6243,1010570824,Blue,Navy Blue,X Large,44,
PID-E7WR4X,6243,1010570788,Green,Green,Small,44,
PID-E7WR4X,6243,1010570821,Red,Red,5X Large,44,
PID-E7WR4X,6243,1010570789,Green,Green,X Large,44,
PID-E7WR4X,6243,1010570822,Blue,Navy Blue,Small,44,
PID-E7WR4X,6243,1010570820,Red,Red,3X Large,44,
PID-E7WR4X,6243,95299367,Red,Red,4X Large,44,
PID-E7WR4X,6243,95299366,Red,Red,3X Large Tall,44,
PID-E7WR4X,6243,95299369,Red,Red,5X Large Tall,44,
PID-E7WR4X,6243,95299368,Red,Red,4X Large Tall,44,
PID-E7WR4X,6243,95299363,Red,Red,Medium Tall,44,
PID-E7WR4X,6243,95299362,Red,Red,XX Large,44,
PID-E7WR4X,6243,95299365,Red,Red,XX Large Tall,44,
PID-E7WR4X,6243,95299364,Red,Red,X Large Tall,44,
PID-E7WR4X,6243,95299361,Red,Red,Small,44,
PID-E7WR4X,6243,95299360,Off-White,Cream,5X Large Tall,44,
PID-E7WR4X,6243,1010570814,Blue,Light Blue,Small,44,
PID-E7WR4X,6243,1010570815,Blue,Light Blue,Medium,44,
PID-E7WR4X,6243,1010570812,Red,Red,Large,44,
PID-E7WR4X,6243,1010570813,Red,Red,X Large,44,
PID-E7WR4X,6243,1010570810,Off-White,Cream,5X Large,44,
PID-E7WR4X,6243,1010570818,Blue,Light Blue,XX Large,44,
PID-E7WR4X,6243,1010570819,Red,Red,Large Tall,44,
PID-E7WR4X,6243,1010570816,Blue,Light Blue,Large,44,
PID-E7WR4X,6243,1010570817,Blue,Light Blue,X Large,44,
PID-E7WR4X,6243,95299339,Green,Green,Medium,44,
PID-E7WR4X,6243,95299374,Off-White,Cream,XX Large,44,
PID-E7WR4X,6243,95299373,Off-White,Cream,X Large,44,
PID-E7WR4X,6243,95299370,Blue,Navy Blue,Large,44,
PID-E7WR4X,6243,95299372,Off-White,Cream,Large,44,
PID-E7WR4X,6243,95299371,Off-White,Cream,Small,44,
PID-E7WR4X,6243,1010570803,Blue,Light Blue,Large Tall,44,
PID-E7WR4X,6243,1010570804,Blue,Light Blue,4X Large,44,
PID-E7WR4X,6243,1010570801,Green,Green,5X Large Tall,44,
PID-E7WR4X,6243,1010570802,Blue,Light Blue,Medium Tall,44,
PID-E7WR4X,6243,1010570800,Green,Green,5X Large,44,
PID-E7WR4X,6243,1010570809,Off-White,Cream,4X Large Tall,44,
PID-E7WR4X,6243,1010570807,Off-White,Cream,3X Large Tall,44,
PID-E7WR4X,6243,1010570808,Off-White,Cream,4X Large,44,
PID-E7WR4X,6243,1010570805,Blue,Light Blue,4X Large Tall,44,
PID-E7WR4X,6243,1010570806,Off-White,Cream,XX Large Tall,44,
PID-E7WR4X,6243,95299349,Green,Green,3X Large Tall,44,
PID-E7WR4X,6243,95299348,Green,Green,XX Large Tall,44,
PID-E7WR4X,6243,95299345,Green,Green,Medium Tall,44,
PID-E7WR4X,6243,95299344,Blue,Navy Blue,5X Large Tall,44,
PID-E7WR4X,6243,95299347,Green,Green,X Large Tall,44,
PID-E7WR4X,6243,95299346,Green,Green,Large Tall,44,
PID-E7WR4X,6243,95299341,Blue,Navy Blue,Large Tall,44,
PID-E7WR4X,6243,95299340,Green,Green,Large,44,
PID-E7WR4X,6243,95299343,Blue,Navy Blue,5X Large,44,
PID-E7WR4X,6243,95299342,Blue,Navy Blue,4X Large,44,
PID-E7WR4X,6243,1010570799,Green,Green,4X Large Tall,44,
PID-E7WR4X,6243,1010570797,Green,Green,3X Large,44,
PID-E7Y4ZR,6,94594520,Black,Black,4X Large Tall,44,
PID-E7Y4ZR,6,94594487,Red,Red,X Large Tall,44,
PID-E7Y4ZR,6,94594483,Red,Red,4X Large,44,
PID-E7Y4ZR,6,94594503,Blue,Blue,XX Large Tall,44,
PID-E7Y4ZR,6,94594491,Red,Red,5X Large Tall,44,
PID-E7Y4ZR,6,94594506,Blue,Blue,5X Large Tall,44,
PID-E7Y4ZR,6,94594502,Blue,Blue,X Large Tall,44,
PID-E7Y4ZR,6,94594518,Black,Black,XX Large Tall,44,
PID-E7Y4ZR,6,94594521,Black,Black,5X Large Tall,44,
PID-E7Y4ZR,6,94594499,Blue,Blue,5X Large,44,
PID-E7Y4ZR,6,94594514,Black,Black,5X Large,44,
PID-E7Y4ZR,6,94594512,Black,Black,3X Large,44,
PID-E7Y4ZR,6,94594519,Black,Black,3X Large Tall,44,
PID-E7Y4ZR,6,94594490,Red,Red,4X Large Tall,44,
PID-E7Y4ZR,6,94594513,Black,Black,4X Large,44,
PID-E7Y4ZR,6,94594489,Red,Red,3X Large Tall,44,
PID-E7Y4ZR,6,94685468,Green,Green,Large,44,
PID-E7Y4ZR,6,94685477,Green,Green,XX Large Tall,44,
PID-E7Y4ZR,6,94685466,Green,Green,Small,44,
PID-E7Y4ZR,6,94594505,Blue,Blue,4X Large Tall,44,
PID-E7Y4ZR,6,94594517,Black,Black,X Large Tall,44,
PID-E7Y4ZR,6,94594504,Blue,Blue,3X Large Tall,44,
PID-E7Y4ZR,6,94594488,Red,Red,XX Large Tall,44,
PID-E7Y4ZR,6,94594497,Blue,Blue,3X Large,44,
PID-E7Y4ZR,6,94594516,Black,Black,Large Tall,44,
PID-E7Y4ZR,6,94594508,Black,Black,Medium,44,
PID-E7Y4ZR,6,94594515,Black,Black,Medium Tall,44,
PID-E7Y4ZR,6,94594496,Blue,Blue,XX Large,44,
PID-E7Y4ZR,6,94594500,Blue,Blue,Medium Tall,44,
PID-E7Y4ZR,6,94594486,Red,Red,Large Tall,44,
PID-E7Y4ZR,6,94594501,Blue,Blue,Large Tall,44,
PID-E7Y4ZR,6,94594511,Black,Black,XX Large,44,
PID-E7Y4ZR,6,94594482,Red,Red,3X Large,44,
PID-E7Y4ZR,6,94594484,Red,Red,5X Large,44,
PID-E7Y4ZR,6,94594481,Red,Red,XX Large,44,
PID-E7Y4ZR,6,94594510,Black,Black,X Large,44,
PID-E7Y4ZR,6,94594507,Black,Black,Small,44,
PID-E7Y4ZR,6,94594480,Red,Red,X Large,44,
PID-E7Y4ZR,6,94594495,Blue,Blue,X Large,44,
PID-E7Y4ZR,6,94594485,Red,Red,Medium Tall,44,
PID-E7Y4ZR,6,94594479,Red,Red,Large,44,
PID-E7Y4ZR,6,94594477,Red,Red,Small,44,
PID-E7Y4ZR,6,94594494,Blue,Blue,Large,44,
PID-E7Y4ZR,6,94594493,Blue,Blue,Medium,44,
PID-E7Y4ZR,6,94594492,Blue,Blue,Small,44,
PID-E7Y4ZR,6,94594509,Black,Black,Large,44,
PID-E7Y4ZR,6,94594478,Red,Red,Medium,44,
PID-E7Y4ZR,6,94594498,Blue,Blue,4X Large,44,
PID-E7Y4ZR,6,94685470,Green,Green,XX Large,44,
PID-E7Y4ZR,6,94685473,Green,Green,5X Large,44,
PID-E7Y4ZR,6,94685478,Green,Green,3X Large Tall,44,
PID-E7Y4ZR,6,94685475,Green,Green,Large Tall,44,
PID-E7Y4ZR,6,94685476,Green,Green,X Large Tall,44,
PID-E7Y4ZR,6,94685472,Green,Green,4X Large,44,
PID-E7Y4ZR,6,94685480,Green,Green,5X Large Tall,44,
PID-E7Y4ZR,6,94685471,Green,Green,3X Large,44,
PID-E7Y4ZR,6,94685474,Green,Green,Medium Tall,44,
PID-E7Y4ZR,6,94685479,Green,Green,4X Large Tall,44,
PID-E7Y4ZR,6,94685467,Green,Green,Medium,44,
PID-E7Y4ZR,6,94685469,Green,Green,X Large,44,
PID-G91RX5,230,95210230,Brown,Brown,X Large,44,4
PID-G91RX5,230,1009088636,Brown,Brown,Large,44,4
PID-G91RX5,230,95210229,Brown,Brown,Medium,44,4
PID-G92L18,3830,94706137,Multicolored,Multicolor,One Size Fits Most,44,2
PID-G92L18,3830,94706135,Multicolored,Multicolor,One Size Fits Most,44,2
PID-G92PYZ,19195,94690658,Blue,Blue,XX Large Tall,44,
PID-G92PYZ,19195,94690659,Blue,Blue,3X Large,44,
PID-G92PYZ,19195,94690656,Blue,Blue,Large Tall,44,
PID-G92PYZ,19195,94690657,Blue,Blue,X Large Tall,44,
PID-G92PYZ,19195,94690489,Off-White,Cream,Medium Tall,44,
PID-G92PYZ,19195,94690742,Blue,Blue,Small,44,
PID-G92PYZ,19195,94690743,Blue,Blue,Medium,44,
PID-G92PYZ,19195,94690663,Blue,Blue,5X Large,44,
PID-G92PYZ,19195,94690664,Blue,Blue,5X Large Tall,44,
PID-G92PYZ,19195,94690661,Blue,Blue,4X Large,44,
PID-G92PYZ,19195,94690662,Blue,Blue,4X Large Tall,44,
PID-G92PYZ,19195,94690660,Blue,Blue,3X Large Tall,44,
PID-G92PYZ,19195,94690849,Off-White,Cream,X Large,44,
PID-G92PYZ,19195,94690847,Off-White,Cream,Medium,44,
PID-G92PYZ,19195,94690848,Off-White,Cream,Large,44,
PID-G92PYZ,19195,94690746,Blue,Blue,XX Large,44,
PID-G92PYZ,19195,94690846,Off-White,Cream,Small,44,
