PID,PartnerId,TcinId,Color,colorName,Size,DepartmentIds,ClassIds
PID-P6460M,1,94675126,Green,Green,4T,31;33,
PID-P6460M,1,94413787,Green,Green,18 Months,31;33,
PID-P6460M,1,94675120,Beige,Beige,4T,31;33,
PID-P6460M,1,94675121,Beige,Beige,5T,31;33,
PID-P6460M,1,94675122,Green,Green,12 Months,31;33,
PID-P6460M,1,1010723387,Green,Green,5T,31;33,
PID-P6460M,1,1010723386,Green,Green,4T,31;33,
PID-P6460M,1,1010723385,Green,Green,3T,31;33,
PID-P6460M,1,1010723384,Green,Green,2T,31;33,
PID-P6460M,1,94413808,Beige,Khaki,2T,31;33,
PID-P6460M,1,1010723389,Red,Red,18 Months,31;33,
PID-P6460M,1,1010723388,Red,Red,12 Months,31;33,
PID-P6460M,1,94675116,Beige,Beige,12 Months,31;33,
PID-P6460M,1,1010723383,Green,Green,18 Months,31;33,
PID-P6460M,1,94675117,Beige,Beige,18 Months,31;33,
PID-P6460M,1,1010723382,Green,Green,12 Months,31;33,
PID-P6460M,1,94675118,Beige,Beige,2T,31;33,
PID-P6460M,1,94675119,Beige,Beige,3T,31;33,
PID-P6460M,1,94675140,Blue,Light Teal Blue,12 Months,31;33,
PID-P6460M,1,1010723359,Blue,Light Blue,2T,31;33,
PID-P6460M,1,1010723358,Blue,Light Blue,18 Months,31;33,
PID-P6460M,1,1010723357,Blue,Light Blue,12 Months,31;33,
PID-P6460M,1,94675307,Blue,Light Blue,2T,31;33,
PID-P6460M,1,94413805,Green,Green,2T,31;33,
PID-P6460M,1,94675308,Blue,Light Blue,3T,31;33,
PID-P6460M,1,94675309,Blue,Light Blue,4T,31;33,
PID-P6460M,1,94413807,Red,Maroon,12 Months,31;33,
PID-P6460M,1,94413806,Red,Maroon,5T,31;33,
PID-P6460M,1,94675303,Red,Red,4T,31;33,
PID-P6460M,1,94413801,Beige,Khaki,5T,31;33,
PID-P6460M,1,94675304,Red,Red,5T,31;33,
PID-P6460M,1,94413800,Gray,Charcoal Gray,18 Months,31;33,
PID-P6460M,1,94675305,Blue,Light Blue,12 Months,31;33,
PID-P6460M,1,94675306,Blue,Light Blue,18 Months,31;33,
PID-P6460M,1,94413802,Red,Maroon,4T,31;33,
PID-P6460M,1,94675145,Blue,Light Teal Blue,5T,31;33,
PID-P6460M,1,94675300,Red,Red,18 Months,31;33,
PID-P6460M,1,94675301,Red,Red,2T,31;33,
PID-P6460M,1,94675302,Red,Red,3T,31;33,
PID-P6460M,1,94675141,Blue,Light Teal Blue,18 Months,31;33,
PID-P6460M,1,94675142,Blue,Light Teal Blue,2T,31;33,
PID-P6460M,1,1010723362,Blue,Light Blue,5T,31;33,
PID-P6460M,1,1010723369,Off-White,Cream,12 Months,31;33,
PID-P6460M,1,1010723361,Blue,Light Blue,4T,31;33,
PID-P6460M,1,1010723360,Blue,Light Blue,3T,31;33,
PID-P6460M,1,94413751,Blue,Blue,5T,31;33,
PID-P6460M,1,94413750,Blue,Blue,4T,31;33,
PID-P6460M,1,95156539,Off-White,Cream,4T,31;33,
PID-P6460M,1,94413749,Blue,Blue,3T,31;33,
PID-P6460M,1,95156667,Blue,Light Blue,4T,31;33,
PID-P6460M,1,95156668,Blue,Light Blue,5T,31;33,
PID-P6460M,1,95156665,Blue,Light Blue,2T,31;33,
PID-P6460M,1,94413746,Blue,Blue,12 Months,31;33,
PID-P6460M,1,94413745,Gold,Gold,5T,31;33,
PID-P6460M,1,95156666,Blue,Light Blue,3T,31;33,
PID-P6460M,1,94413748,Blue,Blue,2T,31;33,
PID-P6460M,1,95156663,Blue,Light Blue,12 Months,31;33,
PID-P6460M,1,94413747,Blue,Blue,18 Months,31;33,
PID-P6460M,1,95156664,Blue,Light Blue,18 Months,31;33,
PID-P6460M,1,94675321,Pink,Pink,3T,31;33,
PID-P6460M,1,95156540,Off-White,Cream,5T,31;33,
PID-P6460M,1,94413742,Gold,Gold,2T,31;33,
PID-P6460M,1,94675322,Pink,Pink,4T,31;33,
PID-P6460M,1,94413741,Gold,Gold,18 Months,31;33,
PID-P6460M,1,94675323,Pink,Pink,5T,31;33,
PID-P6460M,1,94413744,Gold,Gold,4T,31;33,
PID-P6460M,1,94413743,Gold,Gold,3T,31;33,
PID-P6460M,1,94413740,Gold,Gold,12 Months,31;33,
PID-P6460M,1,94675320,Pink,Pink,2T,31;33,
PID-P6460M,1,94675318,Pink,Pink,12 Months,31;33,
PID-P6460M,1,94675319,Pink,Pink,18 Months,31;33,
PID-P6460M,1,95156538,Off-White,Cream,3T,31;33,
PID-P6460M,1,95156536,Off-White,Cream,18 Months,31;33,
PID-P6460M,1,94675314,Beige,Beige,3T,31;33,
PID-P6460M,1,94675315,Beige,Beige,4T,31;33,
PID-P6460M,1,94675316,Beige,Beige,5T,31;33,
PID-P6460M,1,94675310,Blue,Light Blue,5T,31;33,
PID-P6460M,1,94675311,Beige,Beige,12 Months,31;33,
PID-P6460M,1,94675312,Beige,Beige,18 Months,31;33,
PID-P6460M,1,94675313,Beige,Beige,2T,31;33,
PID-P6460M,1,1010723390,Red,Red,2T,31;33,
PID-P6460M,1,1010723393,Red,Red,5T,31;33,
PID-P6460M,1,1010723392,Red,Red,4T,31;33,
PID-P6460M,1,1010723391,Red,Red,3T,31;33,
PID-P6460M,1,94413791,Red,Maroon,18 Months,31;33,
PID-P6460M,1,94413790,Red,Maroon,2T,31;33,
PID-P6460M,1,95156629,Green,Dark Olive Green,5T,31;33,
PID-P6460M,1,95156627,Green,Dark Olive Green,3T,31;33,
PID-P6460M,1,95156628,Green,Dark Olive Green,4T,31;33,
PID-P6460M,1,94675299,Red,Red,12 Months,31;33,
PID-P6460M,1,94413797,Gray,Charcoal Gray,3T,31;33,
PID-P6460M,1,94413796,Beige,Khaki,4T,31;33,
PID-P6460M,1,94413799,Beige,Khaki,12 Months,31;33,
PID-P6460M,1,94413798,Green,Green,5T,31;33,
PID-P6460M,1,94413793,Gray,Charcoal Gray,12 Months,31;33,
PID-P6460M,1,94413792,Gray,Charcoal Gray,2T,31;33,
PID-P6460M,1,94413795,Green,Green,3T,31;33,
PID-P6460M,1,94413794,Green,Green,12 Months,31;33,
PID-P6518L,3275,94972552,Multicolored,Multicolor,5T,31,
PID-P6518L,3275,94972548,Multicolored,Multicolor,18 Months,31,
PID-P6518L,3275,94972547,Multicolored,Multicolor,12 Months,31,
PID-P6518L,3275,94972549,Multicolored,Multicolor,2T,31,
PID-P6518L,3275,94972550,Multicolored,Multicolor,3T,31,
PID-P6518L,3275,94972551,Multicolored,Multicolor,4T,31,
PID-P66WWL,1,94491674,Beige,Beige,12 Months,31,
PID-P66WWL,1,94491673,Pink,Pink,5T,31,
PID-P66WWL,1,94491676,Beige,Beige,2T,31,
PID-P66WWL,1,94491675,Beige,Beige,18 Months,31,
PID-P66WWL,1,94491670,Pink,Pink,2T,31,
PID-P66WWL,1,94491691,Green,Light Green,5T,31,
PID-P66WWL,1,94491672,Pink,Pink,4T,31,
PID-P66WWL,1,94491671,Pink,Pink,3T,31,
PID-P66WWL,1,94491690,Green,Light Green,4T,31,
PID-P66WWL,1,94669240,Off-White,Cream,5T,31,
PID-P66WWL,1,94669242,Blue,Light Blue,12 Months,31,
PID-P66WWL,1,94669243,Blue,Light Blue,18 Months,31,
PID-P66WWL,1,94669244,Blue,Light Blue,2T,31,
PID-P66WWL,1,94669223,Purple,Lavender,12 Months,31,
PID-P66WWL,1,94669245,Blue,Light Blue,3T,31,
PID-P66WWL,1,94669224,Purple,Lavender,18 Months,31,
PID-P66WWL,1,94669246,Blue,Light Blue,4T,31,
PID-P66WWL,1,94669225,Purple,Lavender,2T,31,
PID-P66WWL,1,94669247,Blue,Light Blue,5T,31,
PID-P66WWL,1,94669226,Purple,Lavender,3T,31,
PID-P66WWL,1,94669227,Purple,Lavender,4T,31,
PID-P66WWL,1,94669228,Purple,Lavender,5T,31,
PID-P66WWL,1,94669229,Pink,Pink,12 Months,31,
PID-P66WWL,1,94491689,Green,Light Green,3T,31,
PID-P66WWL,1,94491688,Green,Light Green,2T,31,
PID-P66WWL,1,94491669,Pink,Pink,18 Months,31,
PID-P66WWL,1,94491668,Pink,Pink,12 Months,31,
PID-P66WWL,1,94491685,Off-White,Ivory,5T,31,
PID-P66WWL,1,94491684,Off-White,Ivory,4T,31,
PID-P66WWL,1,94491687,Green,Light Green,18 Months,31,
PID-P66WWL,1,94491686,Green,Light Green,12,31,
PID-P66WWL,1,94491681,Off-White,Ivory,18 Months,31,
PID-P66WWL,1,94491680,Off-White,Ivory,12,31,
PID-P66WWL,1,94491683,Off-White,Ivory,3T,31,
PID-P66WWL,1,94491682,Off-White,Ivory,2T,31,
PID-P66WWL,1,94669230,Pink,Pink,18 Months,31,
PID-P66WWL,1,94669231,Pink,Pink,2T,31,
PID-P66WWL,1,94669232,Pink,Pink,3T,31,
PID-P66WWL,1,94669233,Pink,Pink,4T,31,
PID-P66WWL,1,94669234,Pink,Pink,5T,31,
PID-P66WWL,1,94669235,Off-White,Cream,12 Months,31,
PID-P66WWL,1,94669236,Off-White,Cream,18 Months,31,
PID-P66WWL,1,94669237,Off-White,Cream,2T,31,
PID-P66WWL,1,94669238,Off-White,Cream,3T,31,
PID-P66WWL,1,94669239,Off-White,Cream,4T,31,
PID-P66WWL,1,94491678,Beige,Beige,4T,31,
PID-P66WWL,1,94491677,Beige,Beige,3T,31,
PID-P66WWL,1,94491679,Beige,Beige,5T,31,
PID-P6LZX0,,,,,,,
PID-P6P278,ERROR,Failed to retrieve product information,,,,,
PID-P6PGMZ,3335,1008406559,Purple,Mauve,4T,31,
PID-P6PGMZ,3335,95152251,Orange,Peach Orange,5T,31,
PID-P6PGMZ,3335,95152248,Orange,Peach Orange,2T,31,
PID-P6PGMZ,3335,95152246,Orange,Peach Orange,12 Months,31,
PID-P6PGMZ,3335,95152253,Purple,Mauve,18 Months,31,
PID-P6PGMZ,3335,95152250,Orange,Peach Orange,4T,31,
PID-P6PGMZ,3335,95152252,Purple,Mauve,12 Months,31,
PID-P6PGMZ,3335,95152256,Purple,Mauve,5T,31,
PID-P6PGMZ,3335,95152254,Purple,Mauve,2T,31,
PID-P6PGMZ,3335,95152255,Purple,Mauve,3T,31,
PID-P6PGMZ,3335,95152249,Orange,Peach Orange,3T,31,
PID-P6PGMZ,3335,95152247,Orange,Peach Orange,18 Months,31,
PID-P6Y0RE,3275,94835685,Off-White,Cream,2T,31,
PID-P6Y0RE,3275,94835686,Off-White,Cream,3T,31,
PID-P6Y0RE,3275,94835684,Off-White,Cream,18 Months,31,
PID-P6Y0RE,3275,94835688,Off-White,Cream,5T,31,
PID-P6Y0RE,3275,94835687,Off-White,Cream,4T,31,
PID-P6Y0RE,3275,94835683,Off-White,Cream,12 Months,31,
PID-R60066,3275,94682564,Pink,Rose Pink,2T,31,
PID-R60066,3275,94682563,Pink,Rose Pink,18 Months,31,
PID-R60066,3275,94682566,Pink,Rose Pink,4T,31,
PID-R60066,3275,94682565,Pink,Rose Pink,3T,31,
PID-R60066,3275,94682567,Pink,Rose Pink,5T,31,
PID-R60066,3275,94682562,Pink,Rose Pink,12 Months,31,
PID-R60G3P,3335,94828328,Pink,Neon Pink,3T,31,1
PID-R60G3P,3335,94828339,Beige,Light Beige,3T,31,1
PID-R60G3P,3335,94828327,Pink,Neon Pink,2T,31,1
PID-R60G3P,3335,94828349,Blue,Light Blue,3T,31,1
PID-R60G3P,3335,94828329,Pink,Neon Pink,4T,31,1
PID-R60G3P,3335,94828351,Blue,Light Blue,5T,31,1
PID-R60G3P,3335,94828350,Blue,Light Blue,4T,31,1
PID-R60G3P,3335,94828342,Beige,Light Beige,5T,31,1
PID-R60G3P,3335,94828330,Pink,Neon Pink,5T,31,1
PID-R60G3P,3335,94828341,Beige,Light Beige,4T,31,1
PID-R60G3P,3335,94828311,Purple,Purple,18 Months,31,1
PID-R60G3P,3335,94828333,Beige,Light Beige,12 Months,31,1
PID-R60G3P,3335,94828310,Purple,Purple,12 Months,31,1
PID-R60G3P,3335,94828313,Purple,Purple,3T,31,1
PID-R60G3P,3335,94828335,Beige,Light Beige,18 Months,31,1
PID-R60G3P,3335,94828346,Blue,Light Blue,12 Months,31,1
PID-R60G3P,3335,94828312,Purple,Purple,2T,31,1
PID-R60G3P,3335,94828315,Purple,Purple,5T,31,1
PID-R60G3P,3335,94828326,Pink,Neon Pink,18 Months,31,1
PID-R60G3P,3335,94828337,Beige,Light Beige,2T,31,1
PID-R60G3P,3335,94828348,Blue,Light Blue,2T,31,1
PID-R60G3P,3335,94828314,Purple,Purple,4T,31,1
PID-R60G3P,3335,94828325,Pink,Neon Pink,12 Months,31,1
PID-R60G3P,3335,94828347,Blue,Light Blue,18 Months,31,1
PID-R63WW3,3275,1011680135,Yellow,Yellow,5T,31,5
PID-R63WW3,3275,1011680124,Pink,Pink,12 Months,31,5
PID-R63WW3,3275,1011680134,Yellow,Yellow,4T,31,5
PID-R63WW3,3275,1011680133,Yellow,Yellow,3T,31,5
PID-R63WW3,3275,1011680132,Yellow,Yellow,2T,31,5
PID-R63WW3,3275,1011680131,Yellow,Yellow,18 Months,31,5
PID-R63WW3,3275,1011680130,Yellow,Yellow,12 Months,31,5
PID-R63WW3,3275,1011680129,Pink,Pink,5T,31,5
PID-R63WW3,3275,1011680128,Pink,Pink,4T,31,5
PID-R63WW3,3275,1011680127,Pink,Pink,3T,31,5
PID-R63WW3,3275,1011680126,Pink,Pink,2T,31,5
PID-R63WW3,3275,1011680125,Pink,Pink,18 Months,31,5
PID-R63WZG,,,,,,,
PID-R640E7,14472,1011589181,Red,Red,5T,31,5
PID-R640E7,14472,1011589180,Red,Red,4T,31,5
PID-R640E7,14472,1011589179,Red,Red,3T,31,5
PID-R640E7,14472,1011589178,Red,Red,2T,31,5
PID-R640E7,14472,1011589177,Red,Red,18 Months,31,5
PID-R640E7,14472,1011589176,Red,Red,12 Months,31,5
PID-R65LPM,258,95157949,Green,Sage Green,18 Months,31,
PID-R65LPM,258,95157948,Green,Sage Green,12 Months,31,
PID-R65LPM,258,95157959,Purple,Purple,5T,31,
PID-R65LPM,258,95157958,Purple,Purple,4T,31,
PID-R65LPM,258,95157957,Purple,Purple,3T,31,
PID-R65LPM,258,95157956,Purple,Purple,2T,31,
PID-R65LPM,258,95157955,Purple,Purple,18 Months,31,
PID-R65LPM,258,95157954,Purple,Purple,12 Months,31,
PID-R65LPM,258,95157965,Pink,Pink,5T,31,
PID-R65LPM,258,95157953,Green,Sage Green,5T,31,
PID-R65LPM,258,95157964,Pink,Pink,4T,31,
PID-R65LPM,258,95157952,Green,Sage Green,4T,31,
PID-R65LPM,258,95157963,Pink,Pink,3T,31,
PID-R65LPM,258,95157951,Green,Sage Green,3T,31,
PID-R65LPM,258,95157962,Pink,Pink,2T,31,
PID-R65LPM,258,95157950,Green,Sage Green,2T,31,
PID-R65LPM,258,95157961,Pink,Pink,18 Months,31,
PID-R65LPM,258,95157960,Pink,Pink,12 Months,31,
PID-R65LPM,3286,1011028715,Pink,Light Pink,18 Months,31,
PID-R65LPM,3286,1011028714,Pink,Light Pink,12 Months,31,
PID-R65LPM,3286,95178215,Pink,Coral Pink,4T,31,
PID-R65LPM,3286,95178214,Pink,Coral Pink,3T,31,
PID-R65LPM,3286,95178213,Pink,Coral Pink,2T,31,
PID-R65LPM,3286,95178212,Pink,Coral Pink,12 Months,31,
PID-R65LPM,3286,95178216,Pink,Coral Pink,5T,31,
PID-R65LPM,3286,1010990632,Blue,Light Blue,2T,31,
PID-R65LPM,3286,1010990633,Blue,Light Blue,3T,31,
PID-R65LPM,3286,1010990630,Blue,Light Blue,12 Months,31,
PID-R65LPM,3286,1010990631,Blue,Light Blue,18 Months,31,
PID-R65LPM,3286,95178149,Blue,Light Blue,2T,31,
PID-R65LPM,3286,1011028717,Pink,Light Pink,3T,31,
PID-R65LPM,3286,95178148,Blue,Light Blue,12 Months,31,
PID-R65LPM,3286,1011028716,Pink,Light Pink,2T,31,
PID-R65LPM,3286,1011028719,Pink,Light Pink,5T,31,
PID-R65LPM,3286,1011028718,Pink,Light Pink,4T,31,
PID-R65LPM,3286,95178189,Blue,Navy Blue,18 Months,31,
PID-R65LPM,3286,95178188,Blue,Navy Blue,12 Months,31,
PID-R65LPM,3286,1009739306,Orange,Peach Orange,4T,31,
PID-R65LPM,3286,1010990607,Blue,Light Blue,2T,31,
PID-R65LPM,3286,95268274,Orange,Peach Orange,18 Months,31,
PID-R65LPM,3286,95268275,Orange,Peach Orange,2T,31,
PID-R65LPM,3286,1010990608,Blue,Light Blue,3T,31,
PID-R65LPM,3286,1010990649,Purple,Light Purple,12 Months,31,
PID-R65LPM,3286,1010990605,Blue,Light Blue,18 Months,31,
PID-R65LPM,3286,95268273,Orange,Peach Orange,12 Months,31,
PID-R65LPM,3286,1010990647,Green,Light Green,4T,31,
PID-R65LPM,3286,95178192,Blue,Navy Blue,4T,31,
PID-R65LPM,3286,1010990648,Green,Light Green,5T,31,
PID-R65LPM,3286,95178191,Blue,Navy Blue,3T,31,
PID-R65LPM,3286,1010990604,Blue,Light Blue,12 Months,31,
PID-R65LPM,3286,95268276,Orange,Peach Orange,3T,31,
PID-R65LPM,3286,95178190,Blue,Navy Blue,2T,31,
PID-R65LPM,3286,1010990645,Green,Light Green,2T,31,
PID-R65LPM,3286,95268277,Orange,Peach Orange,5T,31,
PID-R65LPM,3286,1010990646,Green,Light Green,3T,31,
PID-R65LPM,3286,1010990609,Blue,Light Blue,4T,31,
PID-R65LPM,3286,1010990654,Purple,Light Purple,5T,31,
PID-R65LPM,3286,1010990610,Blue,Light Blue,5T,31,
PID-R65LPM,3286,95178151,Blue,Light Blue,4T,31,
PID-R65LPM,3286,95178150,Blue,Light Blue,3T,31,
PID-R65LPM,3286,1010990652,Purple,Light Purple,3T,31,
PID-R65LPM,3286,1010990653,Purple,Light Purple,4T,31,
PID-R65LPM,3286,95178193,Blue,Navy Blue,5T,31,
PID-R65LPM,3286,1010990650,Purple,Light Purple,18 Months,31,
PID-R65LPM,3286,1008808822,Pink,Coral Pink,18 Months,31,
PID-R65LPM,3286,1010990651,Purple,Light Purple,2T,31,
PID-R65LPM,3286,1008808820,Blue,Light Blue,18 Months,31,
PID-R65LPM,3286,1008808821,Blue,Light Blue,5T,31,
PID-R65LPM,3286,1010990634,Blue,Light Blue,4T,31,
PID-R65LPM,3286,1010990635,Blue,Light Blue,5T,31,
PID-R65LPM,3286,95178169,Purple,Mauve,5T,31,
PID-R65LPM,3286,95178168,Purple,Mauve,4T,31,
PID-R65LPM,3286,1010990643,Green,Light Green,12 Months,31,
PID-R65LPM,3286,1010990644,Green,Light Green,18 Months,31,
PID-R65LPM,3286,1010990685,Red,Burgundy,4T,31,
PID-R65LPM,3286,1010990686,Red,Burgundy,5T,31,
PID-R65LPM,3286,1010990683,Red,Burgundy,2T,31,
PID-R65LPM,3286,95178167,Purple,Mauve,3T,31,
PID-R65LPM,3286,95178166,Purple,Mauve,2T,31,
PID-R65LPM,3286,1010990684,Red,Burgundy,3T,31,
PID-R65LPM,3286,95178165,Purple,Mauve,18 Months,31,
PID-R65LPM,3286,1010990681,Red,Burgundy,12 Months,31,
PID-R65LPM,3286,95178164,Purple,Mauve,12 Months,31,
PID-R65LPM,3286,1010990682,Red,Burgundy,18 Months,31,
PID-R65LPM,14472,1010990669,Pink,Pink,18 Months,31,
PID-R65LPM,14472,1010990668,Pink,Pink,12 Months,31,
PID-R65LPM,14472,1010990672,Pink,Pink,4T,31,
PID-R65LPM,14472,1010990673,Pink,Pink,5T,31,
PID-R65LPM,14472,1010990670,Pink,Pink,2T,31,
PID-R65LPM,14472,1010990671,Pink,Pink,3T,31,
PID-R65LR8,7286,1010493256,Black,Black,4T,31,2
PID-R65LR8,7286,1010493255,Black,Black,2T,31,2
PID-R65LR8,7286,1010493254,Black,Black,18 Months,31,2
PID-R65LR8,7286,95296550,Black,Black,12 Months,31,2
PID-R65LR8,7286,95296551,Black,Black,3T,31,2
PID-R65LR8,7286,95296552,Black,Black,5T,31,2
PID-R65LR8,7286,1011651101,,,,31,2
PID-R67EG7,3275,95095589,Pink,Pink,4T,31,
PID-R67EG7,3275,95095586,Pink,Pink,12 Months,31,
PID-R67EG7,3275,95095588,Pink,Pink,3T,31,
PID-R67EG7,3275,1007766936,Pink,Pink,2T,31,
PID-R67EG7,3275,95095592,Green,Sage Green,18 Months,31,
PID-R67EG7,3275,95095591,Green,Sage Green,12 Months,31,
PID-R67EG7,3275,95095595,Green,Sage Green,5T,31,
PID-R67EG7,3275,95095594,Green,Sage Green,4T,31,
PID-R67EG7,3275,95095593,Green,Sage Green,2T,31,
PID-R67EG7,3275,1007766937,Green,Sage Green,3T,31,
PID-R67EG7,3275,95095590,Pink,Pink,5T,31,
PID-R67EG7,3275,95095587,Pink,Pink,18 Months,31,
PID-R6GK1E,1,1011225995,Red,Red,3T,31,
PID-R6GK1E,1,1011225996,Red,Red,4T,31,
PID-R6GK1E,1,1011225993,Red,Red,18 Months,31,
PID-R6GK1E,1,1011225994,Red,Red,2T,31,
PID-R6GK1E,1,1008406141,Purple,Purple,5T,31,
PID-R6GK1E,1,95151938,Purple,Purple,4T,31,
PID-R6GK1E,1,95151949,Off-White,Cream,5T,31,
PID-R6GK1E,1,95151928,Pink,Light Pink,12 Months,31,
PID-R6GK1E,1,1011225997,Red,Red,5T,31,
PID-R6GK1E,1,95151929,Pink,Light Pink,18 Months,31,
PID-R6GK1E,1,95151934,Purple,Purple,12 Months,31,
PID-R6GK1E,1,95151945,Off-White,Cream,18 Months,31,
PID-R6GK1E,1,95151935,Purple,Purple,18 Months,31,
PID-R6GK1E,1,95151946,Off-White,Cream,2T,31,
PID-R6GK1E,1,95151936,Purple,Purple,2T,31,
PID-R6GK1E,1,95151947,Off-White,Cream,3T,31,
PID-R6GK1E,1,95151937,Purple,Purple,3T,31,
PID-R6GK1E,1,95151948,Off-White,Cream,4T,31,
PID-R6GK1E,1,95151930,Pink,Light Pink,2T,31,
PID-R6GK1E,1,1011225992,Red,Red,12 Months,31,
PID-R6GK1E,1,95151931,Pink,Light Pink,3T,31,
PID-R6GK1E,1,95151932,Pink,Light Pink,4T,31,
PID-R6GK1E,1,95151933,Pink,Light Pink,5T,31,
PID-R6GK1E,1,95151944,Off-White,Cream,12 Months,31,
PID-R6MPZ8,ERROR,Failed to retrieve product information,,,,,
PID-R6MW4Z,3275,94971946,Green,Mint Green,5T,31,
PID-R6MW4Z,3275,94971944,Green,Mint Green,3T,31,
PID-R6MW4Z,3275,94971945,Green,Mint Green,4T,31,
PID-R6MW4Z,3275,94971943,Green,Mint Green,2T,31,
PID-R6MW4Z,3275,94971942,Green,Mint Green,18 Months,31,
PID-R6MW4Z,3275,94971941,Green,Mint Green,12 Months,31,
PID-R6PKEG,3335,94682168,Red,Burgundy,2T,31,
PID-R6PKEG,3335,94682167,Red,Burgundy,18 Months,31,
PID-R6PKEG,3335,94682169,Red,Burgundy,3T,31,
PID-R6PKEG,3335,94682160,Beige,Beige,12 Months,31,
PID-R6PKEG,3335,94682171,Red,Burgundy,5T,31,
PID-R6PKEG,3335,94682170,Red,Burgundy,4T,31,
PID-R6PKEG,3335,94682162,Beige,Beige,2T,31,
PID-R6PKEG,3335,94682173,Blue,Blue,18 Months,31,
PID-R6PKEG,3335,94682161,Beige,Beige,18 Months,31,
PID-R6PKEG,3335,94682172,Blue,Blue,12 Months,31,
PID-R6PKEG,3335,94682164,Beige,Beige,4T,31,
PID-R6PKEG,3335,94682175,Blue,Blue,3T,31,
PID-R6PKEG,3335,94682163,Beige,Beige,3T,31,
PID-R6PKEG,3335,94682174,Blue,Blue,2T,31,
PID-R6PKEG,3335,94682166,Red,Burgundy,12 Months,31,
PID-R6PKEG,3335,94682177,Blue,Blue,5T,31,
PID-R6PKEG,3335,94682165,Beige,Beige,5T,31,
PID-R6PKEG,3335,94682176,Blue,Blue,4T,31,
