PID,PartnerId,TcinId,Color,colorName,Size,DepartmentIds,ClassIds
PID-1KRK83,196,95117531,Black,Black,5T,39,
PID-1KRK83,196,95117527,Blue,Blue,5T,39,
PID-1KRKZ3,196,1010654371,Green,Green,5T,39,
PID-1KRKZ3,196,95117336,Blue,Blue,3T,39,
PID-1KRKZ3,196,1010654370,Green,Green,4T,39,
PID-1KRKZ3,196,95117337,Blue,Blue,4T,39,
PID-1KRKZ3,196,95117334,Purple,Berry Purple,5T,39,
PID-1KRKZ3,196,95117345,Purple,Lilac Purple,5T,39,
PID-1KRKZ3,196,95117335,Blue,Blue,2T,39,
PID-1KRKZ3,196,95117332,Purple,Berry Purple,3T,39,
PID-1KRKZ3,196,95117343,Purple,Lilac Purple,3T,39,
PID-1KRKZ3,196,95117333,Purple,Berry Purple,4T,39,
PID-1KRKZ3,196,95117344,Purple,Lilac Purple,4T,39,
PID-1KRKZ3,196,95117341,Black,Black,5T,39,
PID-1KRKZ3,196,95117331,Purple,Berry Purple,2T,39,
PID-1KRKZ3,196,95117342,Purple,Lilac Purple,2T,39,
PID-1KRKZ3,196,1010654368,Green,Green,2T,39,
PID-1KRKZ3,196,1010654369,Green,Green,3T,39,
PID-1KRKZ3,196,95117338,Black,Black,2T,39,
PID-1KRKZ3,196,95117339,Black,Black,3T,39,
PID-1KRKZ3,196,1007919035,Blue,Blue,5T,39,
PID-1KRKZ3,196,95117340,Black,Black,4T,39,
PID-1KRY3Z,196,95115865,Black,Black,5T,39,
PID-1KRY3Z,196,95115862,Black,Black,2T,39,
PID-1KRY3Z,196,95115870,Green,Turquoise Green,3T,39,
PID-1KRY3Z,196,1007914031,Blue,Blue,2T,39,
PID-1KRY3Z,196,95115875,Brown,Cinnamon,4T,39,
PID-1KRY3Z,196,95115878,Brown,Brown,3T,39,
PID-1KRY3Z,196,95115872,Green,Turquoise Green,5T,39,
PID-1KRY3Z,196,95115868,Blue,Blue,5T,39,
PID-1KRY3Z,196,95115869,Green,Turquoise Green,2T,39,
PID-1KRY3Z,196,95115867,Blue,Blue,4T,39,
PID-1KRY3Z,196,95115871,Green,Turquoise Green,4T,39,
PID-1KRY3Z,196,95115866,Blue,Blue,3T,39,
PID-1KRY3Z,196,95115861,Multicolored,Multicolor,5T,39,
PID-1KRY3Z,196,95115876,Brown,Cinnamon,5T,39,
PID-1KRY3Z,196,95115874,Brown,Cinnamon,3T,39,
PID-1KRY3Z,196,95115859,Multicolored,Multicolor,2T,39,
PID-1KRY3Z,196,95115860,Multicolored,Multicolor,4T,39,
PID-1KRY3Z,196,95115873,Brown,Cinnamon,2T,39,
PID-1KRY3Z,196,1007914030,Multicolored,Multicolor,3T,39,
PID-1KRY3Z,196,95115863,Black,Black,3T,39,
PID-1KRY3Z,196,95115879,Brown,Brown,4T,39,
PID-1KRY3Z,196,95115877,Brown,Brown,2T,39,
PID-1KRY3Z,196,95115864,Black,Black,4T,39,
PID-1KRY3Z,196,95115880,Brown,Brown,5T,39,
PID-1KZPZ7,113,94785449,Black,Black,Small,39,
PID-1KZPZ7,113,94785448,Black,Black,X Small,39,
PID-1KZPZ7,113,94785459,Pink,Clay Pink,XX Large,39,
PID-1KZPZ7,113,94785458,Pink,Clay Pink,X Large,39,
PID-1KZPZ7,113,94785457,Pink,Clay Pink,Large,39,
PID-1KZPZ7,113,94785456,Pink,Clay Pink,Medium,39,
PID-1KZPZ7,113,94785455,Pink,Clay Pink,Small,39,
PID-1KZPZ7,113,94785454,Pink,Clay Pink,X Small,39,
PID-1KZPZ7,113,94785453,Black,Black,XX Large,39,
PID-1KZPZ7,113,94785452,Black,Black,X Large,39,
PID-1KZPZ7,113,94785451,Black,Black,Large,39,
PID-1KZPZ7,113,94785450,Black,Black,Medium,39,
PID-2K37Y8,6243,90529706,Gray,Gray,X Small,39,7
PID-2K37Y8,6243,90529709,Gray,Gray,Large,39,7
PID-2K37Y8,6243,90529707,Gray,Gray,Small,39,7
PID-2K37Y8,6243,90529708,Gray,Gray,Medium,39,7
PID-2K37Y8,6243,94372253,Gray,Gray,X Large,39,7
PID-2K37Y8,6243,94372254,Gray,Gray,XX Large,39,7
PID-2K37Y8,6243,94372271,Red,Burgundy,X Large,39,7
PID-2K37Y8,6243,94372272,Red,Burgundy,XX Large,39,7
PID-2K37Y8,6243,94372250,Gray,Gray,Small,39,7
PID-2K37Y8,6243,94372251,Gray,Gray,Medium,39,7
PID-2K37Y8,6243,94372252,Gray,Gray,Large,39,7
PID-2K37Y8,6243,94372270,Red,Burgundy,Large,39,7
PID-2K37Y8,6243,91483767,Gray,Gray,XX Large,39,7
PID-2K37Y8,6243,91483764,Gray,Gray,Medium,39,7
PID-2K37Y8,6243,91483763,Gray,Gray,Small,39,7
PID-2K37Y8,6243,91483766,Gray,Gray,X Large,39,7
PID-2K37Y8,6243,91483765,Gray,Gray,Large,39,7
PID-2K37Y8,6243,90529716,Blue,Blue,X Large,39,7
PID-2K37Y8,6243,90529717,Blue,Blue,XX Large,39,7
PID-2K37Y8,6243,90529714,Blue,Blue,Medium,39,7
PID-2K37Y8,6243,91483761,Gray,Gray,X Small,39,7
PID-2K37Y8,6243,90529715,Blue,Blue,Large,39,7
PID-2K37Y8,6243,94372268,Red,Burgundy,Small,39,7
PID-2K37Y8,6243,94372269,Red,Burgundy,Medium,39,7
PID-2K37Y8,6243,94372249,Gray,Gray,X Small,39,7
PID-2K37Y8,6243,90529712,Blue,Blue,X Small,39,7
PID-2K37Y8,6243,94372264,Green,Green,Large,39,7
PID-2K37Y8,6243,94372265,Green,Green,X Large,39,7
PID-2K37Y8,6243,90529713,Blue,Blue,Small,39,7
PID-2K37Y8,6243,90529710,Gray,Gray,X Large,39,7
PID-2K37Y8,6243,94372266,Green,Green,XX Large,39,7
PID-2K37Y8,6243,94372267,Red,Burgundy,X Small,39,7
PID-2K37Y8,6243,90529711,Gray,Gray,XX Large,39,7
PID-2K37Y8,6243,94679459,Blue,Blue,XX Large,39,7
PID-2K37Y8,6243,94372261,Green,Green,X Small,39,7
PID-2K37Y8,6243,94372262,Green,Green,Small,39,7
PID-2K37Y8,6243,94679457,Blue,Blue,Large,39,7
PID-2K37Y8,6243,94372263,Green,Green,Medium,39,7
PID-2K37Y8,6243,94679458,Blue,Blue,X Large,39,7
PID-2K37Y8,6243,94679455,Blue,Blue,Small,39,7
PID-2K37Y8,6243,94679456,Blue,Blue,Medium,39,7
PID-2K37Y8,6243,94679454,Blue,Blue,X Small,39,7
PID-2K3PZL,196,91483378,Red,Red,XX Large,39,5
PID-2K3PZL,196,91483377,Red,Red,X Large,39,5
PID-2K3PZL,196,91483371,Red,Red,Small,39,5
PID-2K3PZL,196,91483373,Red,Red,Large,39,5
PID-2K3PZL,196,91483372,Red,Red,Medium,39,5
PID-2K3PZL,196,90529521,Blue,Blue,Small,39,5
PID-2K3PZL,196,90529522,Blue,Blue,Medium,39,5
PID-2K3PZL,196,90529520,Blue,Blue,X Small,39,5
PID-2K3PZL,196,90529525,Blue,Blue,XX Large,39,5
PID-2K3PZL,196,90529523,Blue,Blue,Large,39,5
PID-2K3PZL,196,90529524,Blue,Blue,X Large,39,5
PID-2K3PZL,196,94413294,Black,Black,Large,39,5
PID-2K3PZL,196,94906673,Blue,Light Blue,X Small,39,5
PID-2K3PZL,196,94413293,Black,Black,Medium,39,5
PID-2K3PZL,196,94906672,Green,Green,XX Large,39,5
PID-2K3PZL,196,94413296,Black,Black,XX Large,39,5
PID-2K3PZL,196,94906675,Blue,Light Blue,Medium,39,5
PID-2K3PZL,196,94413295,Black,Black,X Large,39,5
PID-2K3PZL,196,94906674,Blue,Light Blue,Small,39,5
PID-2K3PZL,196,94413290,Black,Black,XX Large,39,5
PID-2K3PZL,196,94906677,Blue,Light Blue,X Large,39,5
PID-2K3PZL,196,94906676,Blue,Light Blue,Large,39,5
PID-2K3PZL,196,94413292,Black,Black,Small,39,5
PID-2K3PZL,196,94413291,Black,Black,X Small,39,5
PID-2K3PZL,196,94906678,Blue,Light Blue,XX Large,39,5
PID-2K3PZL,196,94906671,Green,Green,X Large,39,5
PID-2K3PZL,196,94906670,Green,Green,Large,39,5
PID-2K3PZL,196,94413285,Black,Black,X Small,39,5
PID-2K3PZL,196,95099682,Multicolored,Multicolor,X Large,39,5
PID-2K3PZL,196,95099681,Multicolored,Multicolor,Large,39,5
PID-2K3PZL,196,94906668,Green,Green,Small,39,5
PID-2K3PZL,196,95099680,Multicolored,Multicolor,Medium,39,5
PID-2K3PZL,196,94906667,Green,Green,X Small,39,5
PID-2K3PZL,196,95099686,Black,Black,Medium,39,5
PID-2K3PZL,196,95099685,Black,Black,Small,39,5
PID-2K3PZL,196,95099684,Black,Black,X Small,39,5
PID-2K3PZL,196,95099683,Multicolored,Multicolor,XX Large,39,5
PID-2K3PZL,196,95099689,Black,Black,XX Large,39,5
PID-2K3PZL,196,95099688,Black,Black,X Large,39,5
PID-2K3PZL,196,95099687,Black,Black,Large,39,5
PID-2K3PZL,196,1011409529,,,,39,5
PID-2K3PZL,196,1011409528,,,,39,5
PID-2K3PZL,196,94906669,Green,Green,Medium,39,5
PID-2K3PZL,196,94413287,Black,Black,Medium,39,5
PID-2K3PZL,196,94413286,Black,Black,Small,39,5
PID-2K3PZL,196,1011409527,,,,39,5
PID-2K3PZL,196,94413289,Black,Black,X Large,39,5
PID-2K3PZL,196,1011409526,,,,39,5
PID-2K3PZL,196,94413288,Black,Black,Large,39,5
PID-2K3PZL,196,1011409530,,,,39,5
PID-2K3PZL,196,91483369,Red,Red,X Small,39,5
PID-2K3PZL,196,92490792,Beige,Tan,X Small,39,5
PID-2K3PZL,196,92490793,Beige,Tan,Small,39,5
PID-2K3PZL,196,92490794,Beige,Tan,Medium,39,5
PID-2K3PZL,196,92490795,Beige,Tan,Large,39,5
PID-2K3PZL,196,95099679,Multicolored,Multicolor,Small,39,5
PID-2K3PZL,196,92490796,Beige,Tan,X Large,39,5
PID-2K3PZL,196,95099678,Multicolored,Multicolor,X Small,39,5
PID-2K3PZL,196,92490797,Beige,Tan,XX Large,39,5
PID-2K3PZL,196,1011409531,,,,39,5
PID-2K3RZ1,ERROR,Failed to retrieve product information,,,,,
PID-2K5G22,113,94413261,Purple,Mauve,X Small,39,5
PID-2K5G22,113,94413263,Purple,Mauve,Medium,39,5
PID-2K5G22,113,94413262,Purple,Mauve,Small,39,5
PID-2K5G22,113,94413269,Black,Black,Medium,39,5
PID-2K5G22,113,94413268,Black,Black,Small,39,5
PID-2K5G22,113,94413265,Purple,Mauve,X Large,39,5
PID-2K5G22,113,94413264,Purple,Mauve,Large,39,5
PID-2K5G22,113,94413267,Black,Black,X Small,39,5
PID-2K5G22,113,94413266,Purple,Mauve,XX Large,39,5
PID-2K5G22,113,90529419,Red,Red,X Large,39,5
PID-2K5G22,113,90529417,Red,Red,Medium,39,5
PID-2K5G22,113,90529418,Red,Red,Large,39,5
PID-2K5G22,113,95099727,Black,Black,X Large,39,5
PID-2K5G22,113,95099726,Black,Black,Large,39,5
PID-2K5G22,113,95099725,Black,Black,Medium,39,5
PID-2K5G22,113,95099724,Black,Black,Small,39,5
PID-2K5G22,113,90529415,Red,Red,X Small,39,5
PID-2K5G22,113,90529416,Red,Red,Small,39,5
PID-2K5G22,113,95099728,Black,Black,XX Large,39,5
PID-2K5G22,113,94413283,Green,Teal Green,X Large,39,5
PID-2K5G22,113,94413282,Green,Teal Green,Large,39,5
PID-2K5G22,113,94413284,Green,Teal Green,XX Large,39,5
PID-2K5G22,113,1007801770,Blue,Slate Blue,Large,39,5
PID-2K5G22,113,94413281,Green,Teal Green,Medium,39,5
PID-2K5G22,113,94413280,Green,Teal Green,Small,39,5
PID-2K5G22,113,90529428,Gray,Gray,Small,39,5
PID-2K5G22,113,90529429,Gray,Gray,Medium,39,5
PID-2K5G22,113,95099723,Black,Black,X Small,39,5
PID-2K5G22,113,95099722,Blue,Slate Blue,XX Large,39,5
PID-2K5G22,113,95099721,Blue,Slate Blue,X Large,39,5
PID-2K5G22,113,95099720,Blue,Slate Blue,Medium,39,5
PID-2K5G22,113,90529422,Blue,Navy Blue,Small,39,5
PID-2K5G22,113,95099716,Green,Light Green,X Large,39,5
PID-2K5G22,113,90529423,Blue,Navy Blue,Medium,39,5
PID-2K5G22,113,95099715,Green,Light Green,Medium,39,5
PID-2K5G22,113,90529420,Red,Red,XX Large,39,5
PID-2K5G22,113,95099714,Green,Light Green,Small,39,5
PID-2K5G22,113,90529421,Blue,Navy Blue,X Small,39,5
PID-2K5G22,113,95099713,Red,Maroon,XX Large,39,5
PID-2K5G22,113,90529426,Blue,Navy Blue,XX Large,39,5
PID-2K5G22,113,90529427,Gray,Gray,X Small,39,5
PID-2K5G22,113,95099719,Blue,Slate Blue,Small,39,5
PID-2K5G22,113,90529424,Blue,Navy Blue,Large,39,5
PID-2K5G22,113,95099718,Blue,Slate Blue,X Small,39,5
PID-2K5G22,113,90529425,Blue,Navy Blue,X Large,39,5
PID-2K5G22,113,95099717,Green,Light Green,XX Large,39,5
PID-2K5G22,113,1007801768,Green,Light Green,X Small,39,5
PID-2K5G22,113,1007801769,Green,Light Green,Large,39,5
PID-2K5G22,113,94413272,Black,Black,XX Large,39,5
PID-2K5G22,113,94413271,Black,Black,X Large,39,5
PID-2K5G22,113,94413274,Gray,Light Gray,Small,39,5
PID-2K5G22,113,94413273,Gray,Light Gray,X Small,39,5
PID-2K5G22,113,94413270,Black,Black,Large,39,5
PID-2K5G22,113,95099712,Red,Maroon,X Large,39,5
PID-2K5G22,113,95099711,Red,Maroon,Large,39,5
PID-2K5G22,113,95099710,Red,Maroon,Medium,39,5
PID-2K5G22,113,90529431,Gray,Gray,X Large,39,5
PID-2K5G22,113,90529432,Gray,Gray,XX Large,39,5
PID-2K5G22,113,95099709,Red,Maroon,Small,39,5
PID-2K5G22,113,95099708,Red,Maroon,X Small,39,5
PID-2K5G22,113,94413279,Green,Teal Green,X Small,39,5
PID-2K5G22,113,94413276,Gray,Light Gray,Large,39,5
PID-2K5G22,113,90529430,Gray,Gray,Large,39,5
PID-2K5G22,113,94413275,Gray,Light Gray,Medium,39,5
PID-2K5G22,113,94413278,Gray,Light Gray,XX Large,39,5
PID-2K5G22,113,94413277,Gray,Light Gray,X Large,39,5
PID-2KR371,113,92451059,Beige,Tan,XX Large,39,
PID-2KR371,113,94906620,Blue,Dark Blue,X Small,39,
PID-2KR371,113,94906622,Blue,Dark Blue,Medium,39,
PID-2KR371,113,94906621,Blue,Dark Blue,Small,39,
PID-2KR371,113,94906624,Blue,Dark Blue,X Large,39,
PID-2KR371,113,94906623,Blue,Dark Blue,Large,39,
PID-2KR371,113,89372389,Beige,Beige,XX Large,39,
PID-2KR371,113,89372400,Beige,Taupe,X Large,39,
PID-2KR371,113,89372401,Beige,Taupe,XX Large,39,
PID-2KR371,113,89372387,Beige,Beige,Large,39,
PID-2KR371,113,89372388,Beige,Beige,X Large,39,
PID-2KR371,113,92451054,Beige,Tan,X Small,39,
PID-2KR371,113,92451055,Beige,Tan,Small,39,
PID-2KR371,113,92451056,Beige,Tan,Medium,39,
PID-2KR371,113,92451057,Beige,Tan,Large,39,
PID-2KR371,113,92451058,Beige,Tan,X Large,39,
PID-2KR371,113,89372392,Green,Sage Green,Medium,39,
PID-2KR371,113,89372393,Green,Sage Green,Large,39,
PID-2KR371,113,89372390,Green,Sage Green,X Small,39,
PID-2KR371,113,89372391,Green,Sage Green,Small,39,
PID-2KR371,113,89372396,Beige,Taupe,X Small,39,
PID-2KR371,113,89372397,Beige,Taupe,Small,39,
PID-2KR371,113,89372394,Green,Sage Green,X Large,39,
PID-2KR371,113,89372395,Green,Sage Green,XX Large,39,
PID-2KR371,113,94906625,Blue,Dark Blue,XX Large,39,
PID-2KR371,113,89372378,Black,Black,X Small,39,
PID-2KR371,113,89372379,Black,Black,Small,39,
PID-2KR371,113,89372398,Beige,Taupe,Medium,39,
PID-2KR371,113,89372399,Beige,Taupe,Large,39,
PID-2KR371,113,89372381,Black,Black,Large,39,
PID-2KR371,113,89372382,Black,Black,X Large,39,
PID-2KR371,113,89372380,Black,Black,Medium,39,
PID-2KR371,113,89372385,Beige,Beige,Small,39,
PID-2KR371,113,89372386,Beige,Beige,Medium,39,
PID-2KR371,113,89372383,Black,Black,XX Large,39,
PID-2KR371,113,89372384,Beige,Beige,X Small,39,
PID-2KR371,113,94906615,Gray,Dark Gray,Small,39,
PID-2KR371,113,94906614,Gray,Dark Gray,X Small,39,
PID-2KR371,113,94906617,Gray,Dark Gray,Large,39,
PID-2KR371,113,94906616,Gray,Dark Gray,Medium,39,
PID-2KR371,113,94906619,Gray,Dark Gray,XX Large,39,
PID-2KR371,113,94906618,Gray,Dark Gray,X Large,39,
PID-2M09RK,113,95101051,Beige,Beige,X Large,39,
PID-2M09RK,113,95101029,Black,Black,X Small,39,
PID-2M09RK,113,95101036,Blue,Slate Blue,Small,39,
PID-2M09RK,113,95101048,Beige,Beige,Small,39,
PID-2M09RK,113,95101040,Blue,Slate Blue,XX Large,39,
PID-2M09RK,113,95101030,Black,Black,Small,39,
PID-2M09RK,113,95101052,Beige,Beige,XX Large,39,
PID-2M09RK,113,95101059,Brown,Brown,X Small,39,
PID-2M09RK,113,95101045,Blue,Dark Blue,X Large,39,
PID-2M09RK,113,95101064,Brown,Brown,XX Large,39,
PID-2M09RK,113,95101058,Gray,Dark Gray,XX Large,39,
PID-2M09RK,113,95101062,Brown,Brown,Large,39,
PID-2M09RK,113,95101033,Black,Black,X Large,39,
PID-2M09RK,113,95101046,Blue,Dark Blue,XX Large,39,
PID-2M09RK,113,95101042,Blue,Dark Blue,Small,39,
PID-2M09RK,113,95101049,Beige,Beige,Medium,39,
PID-2M09RK,113,95101037,Blue,Slate Blue,Medium,39,
PID-2M09RK,113,95101047,Beige,Beige,X Small,39,
PID-2M09RK,113,95101050,Beige,Beige,Large,39,
PID-2M09RK,113,95101053,Gray,Dark Gray,X Small,39,
PID-2M09RK,113,95101044,Blue,Dark Blue,Large,39,
PID-2M09RK,113,95101063,Brown,Brown,X Large,39,
PID-2M09RK,113,95101031,Black,Black,Medium,39,
PID-2M09RK,113,95101032,Black,Black,Large,39,
PID-2M09RK,113,95101061,Brown,Brown,Medium,39,
PID-2M09RK,113,95101043,Blue,Dark Blue,Medium,39,
PID-2M09RK,113,95101039,Blue,Slate Blue,X Large,39,
PID-2M09RK,113,95101060,Brown,Brown,Small,39,
PID-2M09RK,113,95101057,Gray,Dark Gray,X Large,39,
PID-2M09RK,113,95101054,Gray,Dark Gray,Small,39,
PID-2M09RK,113,95101038,Blue,Slate Blue,Large,39,
PID-2M09RK,113,95101035,Blue,Slate Blue,X Small,39,
PID-2M09RK,113,95101055,Gray,Dark Gray,Medium,39,
PID-2M09RK,113,95101056,Gray,Dark Gray,Large,39,
PID-2M09RK,113,95101034,Black,Black,XX Large,39,
PID-2M09RK,113,95101041,Blue,Dark Blue,X Small,39,
PID-2M2E59,196,1011122935,Purple,Lilac Purple,X Large,39,
PID-2M2E59,196,1011122946,Gray,Heathered Gray,Medium,39,
PID-2M2E59,196,1011122936,Purple,Lilac Purple,XX Large,39,
PID-2M2E59,196,1011122947,Gray,Heathered Gray,Large,39,
PID-2M2E59,196,1011122937,Pink,Pink,X Small,39,
PID-2M2E59,196,1011122948,Gray,Heathered Gray,X Large,39,
PID-2M2E59,196,1011122938,Pink,Pink,Small,39,
PID-2M2E59,196,1011122949,Gray,Heathered Gray,XX Large,39,
PID-2M2E59,196,1011122931,Purple,Lilac Purple,X Small,39,
PID-2M2E59,196,1011122942,Pink,Pink,X Large,39,
PID-2M2E59,196,1011122932,Purple,Lilac Purple,Small,39,
PID-2M2E59,196,1011122943,Pink,Pink,XX Large,39,
PID-2M2E59,196,1011122933,Purple,Lilac Purple,Medium,39,
PID-2M2E59,196,1011122944,Gray,Heathered Gray,X Small,39,
PID-2M2E59,196,1011122934,Purple,Lilac Purple,Large,39,
PID-2M2E59,196,1011122945,Gray,Heathered Gray,Small,39,
PID-2M2E59,196,1011122939,Pink,Pink,Medium,39,
PID-2M2E59,196,1011122941,Pink,Pink,Large,39,
PID-2M2EP5,ERROR,Failed to retrieve product information,,,,,
PID-2M76G1,113,95114786,Blue,Light Blue,Small,39,
PID-2M76G1,113,1007906184,Pink,Pink,Small,39,
PID-2M76G1,113,95114789,Blue,Light Blue,X Large,39,
PID-2M76G1,113,95114788,Blue,Light Blue,Large,39,
PID-2M76G1,113,95114794,Pink,Pink,X Large,39,
PID-2M76G1,113,95114787,Blue,Light Blue,Medium,39,
PID-2M76G1,113,95114792,Pink,Pink,Medium,39,
PID-2M76G1,113,95114790,Blue,Light Blue,XX Large,39,
PID-2M76G1,113,95114795,Pink,Pink,XX Large,39,
PID-2M76G1,113,95114791,Pink,Pink,X Small,39,
PID-2M76G1,113,95114785,Blue,Light Blue,X Small,39,
PID-2M76G1,113,95114793,Pink,Pink,Large,39,
PID-2M76G1,113,94910801,Purple,Light Purple,XX Large,39,
PID-2M76G1,113,94910795,Green,Aqua Green,XX Large,39,
PID-2M76G1,113,94910790,Green,Aqua Green,X Small,39,
PID-2M76G1,113,94910797,Purple,Light Purple,Small,39,
PID-2M76G1,113,94910798,Purple,Light Purple,Medium,39,
PID-2M76G1,113,94910796,Purple,Light Purple,X Small,39,
PID-2M76G1,113,94910799,Purple,Light Purple,Large,39,
PID-2M76G1,113,94910794,Green,Aqua Green,X Large,39,
PID-2M76G1,113,94910793,Green,Aqua Green,Large,39,
PID-2M76G1,113,94910791,Green,Aqua Green,Small,39,
PID-2M76G1,113,94910800,Purple,Light Purple,X Large,39,
PID-2M76G1,113,94910792,Green,Aqua Green,Medium,39,
PID-2M76G1,113,94910784,Black,Black,X Small,39,
PID-2M76G1,113,94910785,Black,Black,Small,39,
PID-2M76G1,113,94910786,Black,Black,Medium,39,
PID-2M76G1,113,94910789,Black,Black,XX Large,39,
PID-2M76G1,113,94910787,Black,Black,Large,39,
PID-2M76G1,113,94910788,Black,Black,X Large,39,
PID-2M7Z97,100892,95100634,Black,Black,X Small,39,
PID-2M7Z97,100892,95100639,Black,Black,XX Large,39,
PID-2M7Z97,100892,95100635,Black,Black,Small,39,
PID-2M7Z97,100892,95100638,Black,Black,X Large,39,
PID-2M7Z97,100892,95100637,Black,Black,Large,39,
PID-2M7Z97,100892,95100636,Black,Black,Medium,39,
PID-2M7ZYM,19167,94921053,Off-White,Cream,XX Large,39,1
PID-2M7ZYM,19167,94921041,White,White,XX Large,39,1
